,Unnamed: 0,path,speakerId,transcription,action,object,location
10970,8091,wavs/speakers/G3QxQd7qGRuXAZda/f3b5fbf0-45e8-11e9-b578-494a5b19ab8b.wav,G3QxQd7qGRuXAZda,I need volume,increase,volume,none
10971,12918,wavs/speakers/neaPN7GbBEUex8rV/3ee745a0-45d7-11e9-81ce-69b74fd7e64e.wav,neaPN7GbBEUex8rV,Bring the newspaper,bring,newspaper,none
10972,7014,wavs/speakers/EExgNZ9dvgTE3928/b39db8f0-4610-11e9-bc65-55b32b211b66.wav,EExgNZ9dvgTE3928,Turn the heat up in the washroom,increase,heat,washroom
10973,20593,wavs/speakers/xwzgmmv5ZOiVaxXz/150ace80-452f-11e9-b1e4-e5985dca719e.wav,xwzgmmv5ZOiVaxXz,Turn the heat up in the kitchen,increase,heat,kitchen
10974,22675,wavs/speakers/zZezMeg5XvcbRdg3/11203ee0-45d4-11e9-9992-dfba019cb646.wav,zZezMeg5XvcbRdg3,Turn on the lamp,activate,lamp,none
10975,1079,wavs/speakers/k5bqyxx2lzIbrlg9/163c11a0-4526-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,Turn the lights on,activate,lights,none
10976,15222,wavs/speakers/qNY4Qwveojc8jlm4/b3f36570-44d0-11e9-a8b6-e96f2628bf65.wav,qNY4Qwveojc8jlm4,Heat down,decrease,heat,none
10977,12865,wavs/speakers/neaPN7GbBEUex8rV/a33ca7d0-45d6-11e9-81ce-69b74fd7e64e.wav,neaPN7GbBEUex8rV,Turn up the heat in the washroom,increase,heat,washroom
10978,7070,wavs/speakers/EExgNZ9dvgTE3928/90871130-4611-11e9-bc65-55b32b211b66.wav,EExgNZ9dvgTE3928,Go get me my socks,bring,socks,none
10979,10721,wavs/speakers/kxgXN97ALmHbaezp/a50e7fc0-4464-11e9-beaa-1f3e1eab7bff.wav,kxgXN97ALmHbaezp,Turn off the lights in the bedroom,deactivate,lights,bedroom
10980,1096,wavs/speakers/D4jGxZ7KamfVo4E2V/04647f80-45d0-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,"This video sound is too low, turn up the volume",increase,volume,none
10981,2014,wavs/speakers/mj4BWeRbp7ildyB9d/360338e0-4528-11e9-a843-8db76f4b5e29.wav,mj4BWeRbp7ildyB9d,Lights on in the bedroom,activate,lights,bedroom
10982,3139,wavs/speakers/9EWlVBQo9rtqRYdy/cdd33f10-45ed-11e9-aa19-e96346c3828f.wav,9EWlVBQo9rtqRYdy,Turn the heat down in the washroom,decrease,heat,washroom
10983,10770,wavs/speakers/kxgXN97ALmHbaezp/1b9c13f0-4465-11e9-beaa-1f3e1eab7bff.wav,kxgXN97ALmHbaezp,Could you increase the heating?,increase,heat,none
10984,21406,wavs/speakers/Z7BXPnplxGUjZdmBZ/41bd32c0-44f7-11e9-a1ea-79ca03012c0e.wav,Z7BXPnplxGUjZdmBZ,Switch off the lamp,deactivate,lamp,none
10985,179,wavs/speakers/7NqqnAOPVVSKnxyv/f8572a20-462f-11e9-bc65-55b32b211b66.wav,7NqqnAOPVVSKnxyv,Decrease the temperature in the washroom,decrease,heat,washroom
10986,20908,wavs/speakers/Xygv5loxdZtrywr9/c921a320-4517-11e9-9035-7943ec3b842a.wav,Xygv5loxdZtrywr9,Change language,change language,none,none
10987,825,wavs/speakers/7B4XmNppyrCK977p/f845ffa0-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Far too quiet,increase,volume,none
10988,14081,wavs/speakers/oRrwPDNPlAieQr8Q/d49124b0-4521-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,Switch languages,change language,none,none
10989,21218,wavs/speakers/YbmvamEWQ8faDPx2/ab0d68b0-45e9-11e9-b578-494a5b19ab8b.wav,YbmvamEWQ8faDPx2,Turn the volume down,decrease,volume,none
10990,3077,wavs/speakers/V4ejqNL4xbUKkYrV/3ab057b0-45a0-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,Volume up,increase,volume,none
10991,23005,wavs/speakers/zZezMeg5XvcbRdg3/6809d520-45db-11e9-81ce-69b74fd7e64e.wav,zZezMeg5XvcbRdg3,Make it quieter,decrease,volume,none
10992,7269,wavs/speakers/EExgNZ9dvgTE3928/b21372a0-4614-11e9-bc65-55b32b211b66.wav,EExgNZ9dvgTE3928,Bring some juice,bring,juice,none
10993,15655,wavs/speakers/R3mexpM2YAtdPbL7/aa1fa2a0-44ff-11e9-a1ea-79ca03012c0e.wav,R3mexpM2YAtdPbL7,Reduce audio volume,decrease,volume,none
10994,344,wavs/speakers/7NqqnAOPVVSKnxyv/eac7df60-4631-11e9-bc65-55b32b211b66.wav,7NqqnAOPVVSKnxyv,Turn the sound up,increase,volume,none
10995,12628,wavs/speakers/n5XllaB4gZFwZXkBz/07103430-45f4-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Bathroom heat up,increase,heat,washroom
10996,452,wavs/speakers/2ojo7YRL7Gck83Z3/e7668530-45df-11e9-81ce-69b74fd7e64e.wav,2ojo7YRL7Gck83Z3,Decrease the temperature,decrease,heat,none
10997,7337,wavs/speakers/eLQ3mNg27GHLkDej/2a45e9d0-453c-11e9-b1e4-e5985dca719e.wav,eLQ3mNg27GHLkDej,Volume down,decrease,volume,none
10998,33,wavs/speakers/7NqqnAOPVVSKnxyv/cfb0f360-4627-11e9-bc65-55b32b211b66.wav,7NqqnAOPVVSKnxyv,Turn on the lamp,activate,lamp,none
10999,17061,wavs/speakers/ro5AaKwypZIqNEp2/665981d0-4482-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,I need volume,increase,volume,none
11000,13910,wavs/speakers/oRrwPDNPlAieQr8Q/75b2e550-451c-11e9-9035-7943ec3b842a.wav,oRrwPDNPlAieQr8Q,Play,activate,music,none
11001,1874,wavs/speakers/NgQEvO2x7Vh3xy2xz/71edcc20-45ce-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Turn it down,decrease,volume,none
11002,422,wavs/speakers/4BrX8aDqK2cLZRYl/91fc6770-4532-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,Decrease the heating in the washroom,decrease,heat,washroom
11003,20537,wavs/speakers/xwzgmmv5ZOiVaxXz/77dabea0-452d-11e9-b1e4-e5985dca719e.wav,xwzgmmv5ZOiVaxXz,Turn the lights off in the kitchen,deactivate,lights,kitchen
11004,16106,wavs/speakers/R3mXwwoaX9IoRVKe/eeb84f20-454f-11e9-aa52-bf2189a03a60.wav,R3mXwwoaX9IoRVKe,Turn the bathroom lights on,activate,lights,washroom
11005,17644,wavs/speakers/Rq9EA8dEeZcEwada2/c2030410-45dc-11e9-81ce-69b74fd7e64e.wav,Rq9EA8dEeZcEwada2,Turn the heat down in the kitchen,decrease,heat,kitchen
11006,15966,wavs/speakers/R3mXwwoaX9IoRVKe/30369ce0-454b-11e9-aa52-bf2189a03a60.wav,R3mXwwoaX9IoRVKe,Turn down the temperature in the bedroom,decrease,heat,bedroom
11007,11336,wavs/speakers/M4ybygBlWqImBn9oZ/f1aac2e0-4549-11e9-aa52-bf2189a03a60.wav,M4ybygBlWqImBn9oZ,Turn off the lamp,deactivate,lamp,none
11008,3088,wavs/speakers/Pz327QrLaGuxW8Do/00944ea0-4515-11e9-9035-7943ec3b842a.wav,Pz327QrLaGuxW8Do,Decrease sound levels,decrease,volume,none
11009,3448,wavs/speakers/9EWlVBQo9rtqRYdy/118255e0-45f1-11e9-aa19-e96346c3828f.wav,9EWlVBQo9rtqRYdy,I need to practice my German. Switch the language,change language,German,none
11010,13442,wavs/speakers/ObdQbr9wyDfbmW4E/b661caa0-4452-11e9-beaa-1f3e1eab7bff.wav,ObdQbr9wyDfbmW4E,Bring my socks,bring,socks,none
11011,16058,wavs/speakers/R3mXwwoaX9IoRVKe/2a55cdb0-454f-11e9-aa52-bf2189a03a60.wav,R3mXwwoaX9IoRVKe,Turn the volume up,increase,volume,none
11012,11682,wavs/speakers/M4ybygBlWqImBn9oZ/a2d5bc00-454f-11e9-aa52-bf2189a03a60.wav,M4ybygBlWqImBn9oZ,Turn up the bathroom temperature,increase,heat,washroom
11013,3743,wavs/speakers/anvKyBjB5OiP5dYZ/940e7130-4577-11e9-9600-8f19ade2128c.wav,anvKyBjB5OiP5dYZ,Turn down the washroom temperature,decrease,heat,washroom
11014,5854,wavs/speakers/d3erpmyk9yFlVyrZ/a66c1f90-4607-11e9-bc65-55b32b211b66.wav,d3erpmyk9yFlVyrZ,Decrease audio volume,decrease,volume,none
11015,20001,wavs/speakers/xRQE5VD7rRHVdyvM/25bc0bc0-45c7-11e9-8ec0-7bf21d1cfe30.wav,xRQE5VD7rRHVdyvM,Set my phone's language to Korean,change language,Korean,none
11016,325,wavs/speakers/2ojo7YRL7Gck83Z3/8bf9c910-45de-11e9-81ce-69b74fd7e64e.wav,2ojo7YRL7Gck83Z3,Play the music,activate,music,none
11017,21424,wavs/speakers/Z7BXPnplxGUjZdmBZ/68032c00-44f7-11e9-a1ea-79ca03012c0e.wav,Z7BXPnplxGUjZdmBZ,Turn the washroom lights on,activate,lights,washroom
11018,17721,wavs/speakers/Rq9EA8dEeZcEwada2/ba5e6c30-45dd-11e9-81ce-69b74fd7e64e.wav,Rq9EA8dEeZcEwada2,I need to practice my English. Switch the language,change language,English,none
11019,20633,wavs/speakers/xwzgmmv5ZOiVaxXz/dc9bbd70-4538-11e9-b1e4-e5985dca719e.wav,xwzgmmv5ZOiVaxXz,Decrease the heating in the bathroom,decrease,heat,washroom
11020,17375,wavs/speakers/Rq9EA8dEeZcEwada2/6cb1c440-45d9-11e9-81ce-69b74fd7e64e.wav,Rq9EA8dEeZcEwada2,Bedroom heat up,increase,heat,bedroom
11021,21274,wavs/speakers/YbmvamEWQ8faDPx2/533b9bb0-45ea-11e9-b578-494a5b19ab8b.wav,YbmvamEWQ8faDPx2,Switch off the lights in the bedroom,deactivate,lights,bedroom
11022,20479,wavs/speakers/xwzgmmv5ZOiVaxXz/945c5f30-452c-11e9-b1e4-e5985dca719e.wav,xwzgmmv5ZOiVaxXz,Resume,activate,music,none
11023,15105,wavs/speakers/qNY4Qwveojc8jlm4/a596e700-44cf-11e9-a8b6-e96f2628bf65.wav,qNY4Qwveojc8jlm4,Turn the lamp off,deactivate,lamp,none
11024,15363,wavs/speakers/R3mexpM2YAtdPbL7/e11fd2b0-44fb-11e9-a1ea-79ca03012c0e.wav,R3mexpM2YAtdPbL7,Switch the bedroom lights on,activate,lights,bedroom
11025,1781,wavs/speakers/eBQAWmMg4gsLYLLa/e9a90390-450d-11e9-9539-7f047cfe24d1.wav,eBQAWmMg4gsLYLLa,Switch on the bathroom lights,activate,lights,washroom
11026,7479,wavs/speakers/eLQ3mNg27GHLkDej/e31693a0-453d-11e9-b1e4-e5985dca719e.wav,eLQ3mNg27GHLkDej,Could you decrease the heating?,decrease,heat,none
11027,8999,wavs/speakers/Gym5dABePPHA8mZK9/3f2fc8e0-45ee-11e9-aa19-e96346c3828f.wav,Gym5dABePPHA8mZK9,Switch on the kitchen lights,activate,lights,kitchen
11028,4833,wavs/speakers/AY5e3mMgZkIyG3Ox/af0ed660-446d-11e9-beaa-1f3e1eab7bff.wav,AY5e3mMgZkIyG3Ox,Turn the heat up in the washroom,increase,heat,washroom
11029,111,wavs/speakers/4BrX8aDqK2cLZRYl/45596750-452e-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,Volume lower,decrease,volume,none
11030,20508,wavs/speakers/xwzgmmv5ZOiVaxXz/01adc100-452d-11e9-b1e4-e5985dca719e.wav,xwzgmmv5ZOiVaxXz,Turn off the lamp,deactivate,lamp,none
11031,8671,wavs/speakers/gNYvkbx3gof2Y3V9/8c5fd100-44e5-11e9-bb82-bdba769643e7.wav,gNYvkbx3gof2Y3V9,Set my phone's language to German,change language,German,none
11032,5401,wavs/speakers/d2waAp3pEjiWgrDEY/ec81a990-450e-11e9-9539-7f047cfe24d1.wav,d2waAp3pEjiWgrDEY,Pause the music,deactivate,music,none
11033,3874,wavs/speakers/anvKyBjB5OiP5dYZ/9a501650-4579-11e9-9600-8f19ade2128c.wav,anvKyBjB5OiP5dYZ,Washroom lights on,activate,lights,washroom
11034,215,wavs/speakers/2BqVo8kVB2Skwgyb/b3117510-447c-11e9-a9a5-5dbec3b8816a.wav,2BqVo8kVB2Skwgyb,Increase the temperature,increase,heat,none
11035,3132,wavs/speakers/9EWlVBQo9rtqRYdy/bbfb6010-45ed-11e9-aa19-e96346c3828f.wav,9EWlVBQo9rtqRYdy,Turn the bedroom heat down,decrease,heat,bedroom
11036,13328,wavs/speakers/ObdQbr9wyDfbmW4E/45923400-4451-11e9-beaa-1f3e1eab7bff.wav,ObdQbr9wyDfbmW4E,Switch on the washroom lights,activate,lights,washroom
11037,22780,wavs/speakers/zZezMeg5XvcbRdg3/0dfed340-45d7-11e9-81ce-69b74fd7e64e.wav,zZezMeg5XvcbRdg3,Turn the bedroom heat up,increase,heat,bedroom
11038,18025,wavs/speakers/W4XOzzNEbrtZz4dW/c225c6a0-44d1-11e9-a8b6-e96f2628bf65.wav,W4XOzzNEbrtZz4dW,Put on the music,activate,music,none
11039,3227,wavs/speakers/9EWlVBQo9rtqRYdy/a7b327e0-45ee-11e9-aa19-e96346c3828f.wav,9EWlVBQo9rtqRYdy,Turn the heat up,increase,heat,none
11040,3980,wavs/speakers/anvKyBjB5OiP5dYZ/a00fafa0-457a-11e9-9600-8f19ade2128c.wav,anvKyBjB5OiP5dYZ,Turn the heat down in the kitchen,decrease,heat,kitchen
11041,3388,wavs/speakers/9EWlVBQo9rtqRYdy/51e069c0-45f0-11e9-aa19-e96346c3828f.wav,9EWlVBQo9rtqRYdy,Washroom heat down,decrease,heat,washroom
11042,13718,wavs/speakers/oNOZxyvRe3Ikx3La/f643a330-450d-11e9-9539-7f047cfe24d1.wav,oNOZxyvRe3Ikx3La,Reduce audio volume,decrease,volume,none
11043,3853,wavs/speakers/anvKyBjB5OiP5dYZ/5d593ec0-4579-11e9-9600-8f19ade2128c.wav,anvKyBjB5OiP5dYZ,Switch off the lamp,deactivate,lamp,none
11044,1876,wavs/speakers/eBQAWmMg4gsLYLLa/d00e87f0-450f-11e9-9539-7f047cfe24d1.wav,eBQAWmMg4gsLYLLa,Heat down,decrease,heat,none
11045,2827,wavs/speakers/8e5qRjN7dGuovkRY/9d9878d0-45a0-11e9-bf4b-216bfa333ac2.wav,8e5qRjN7dGuovkRY,Decrease sound levels,decrease,volume,none
11046,1618,wavs/speakers/NgQEvO2x7Vh3xy2xz/628b69b0-45bd-11e9-8ec0-7bf21d1cfe30.wav,NgQEvO2x7Vh3xy2xz,Switch the lights off,deactivate,lights,none
11047,21604,wavs/speakers/Z7BXPnplxGUjZdmBZ/00771360-44f9-11e9-a1ea-79ca03012c0e.wav,Z7BXPnplxGUjZdmBZ,OK now switch the main language to English,change language,English,none
11048,7304,wavs/speakers/EExgNZ9dvgTE3928/43a62410-4615-11e9-bc65-55b32b211b66.wav,EExgNZ9dvgTE3928,I need to practice my English. Switch the language,change language,English,none
11049,2877,wavs/speakers/8e5qRjN7dGuovkRY/242cd580-45a1-11e9-bf4b-216bfa333ac2.wav,8e5qRjN7dGuovkRY,Turn the kitchen temperature down,decrease,heat,kitchen
11050,5522,wavs/speakers/d2waAp3pEjiWgrDEY/db284c90-4512-11e9-9539-7f047cfe24d1.wav,d2waAp3pEjiWgrDEY,Heat up,increase,heat,none
11051,2485,wavs/speakers/8e5qRjN7dGuovkRY/0465af40-4594-11e9-9600-8f19ade2128c.wav,8e5qRjN7dGuovkRY,Switch on the lights,activate,lights,none
11052,1896,wavs/speakers/eBQAWmMg4gsLYLLa/3137bb00-4510-11e9-9539-7f047cfe24d1.wav,eBQAWmMg4gsLYLLa,Turn down the heat in the washroom,decrease,heat,washroom
11053,21296,wavs/speakers/YbmvamEWQ8faDPx2/9669f120-45ea-11e9-b578-494a5b19ab8b.wav,YbmvamEWQ8faDPx2,That's too quiet,increase,volume,none
11054,7920,wavs/speakers/G3QxQd7qGRuXAZda/1fdf2370-45e7-11e9-b578-494a5b19ab8b.wav,G3QxQd7qGRuXAZda,Turn up the bathroom temperature,increase,heat,washroom
11055,7804,wavs/speakers/G3QxQd7qGRuXAZda/b0bf5fb0-45e5-11e9-b578-494a5b19ab8b.wav,G3QxQd7qGRuXAZda,Lights off,deactivate,lights,none
11056,1473,wavs/speakers/5BEzPgPKe8taG9OB/54e37760-457e-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,Washroom lights off,deactivate,lights,washroom
11057,13655,wavs/speakers/ObdQbr9wyDfbmW4E/48058120-4455-11e9-beaa-1f3e1eab7bff.wav,ObdQbr9wyDfbmW4E,I need to practice my German. Switch the language,change language,German,none
11058,694,wavs/speakers/7B4XmNppyrCK977p/8bd7a040-45cc-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Bring shoes,bring,shoes,none
11059,12150,wavs/speakers/mor8vDGkaOHzLLWBp/6e549ae0-4541-11e9-b1e4-e5985dca719e.wav,mor8vDGkaOHzLLWBp,Increase the temperature in the bathroom,increase,heat,washroom
11060,11513,wavs/speakers/M4ybygBlWqImBn9oZ/e592d5e0-454b-11e9-aa52-bf2189a03a60.wav,M4ybygBlWqImBn9oZ,Allow a different language,change language,none,none
11061,22447,wavs/speakers/zwKdl7Z2VRudGj2L/23d2ad30-4515-11e9-9035-7943ec3b842a.wav,zwKdl7Z2VRudGj2L,Switch on the lights in the kitchen,activate,lights,kitchen
11062,5181,wavs/speakers/BvyakyrDmQfWEABb/026b90b0-4607-11e9-bc65-55b32b211b66.wav,BvyakyrDmQfWEABb,Turn down the temperature,decrease,heat,none
11063,1135,wavs/speakers/k5bqyxx2lzIbrlg9/912007a0-4526-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,Turn the bathroom lights on,activate,lights,washroom
11064,2001,wavs/speakers/mj4BWeRbp7ildyB9d/0fa0de00-4528-11e9-a843-8db76f4b5e29.wav,mj4BWeRbp7ildyB9d,Switch the lights on,activate,lights,none
11065,12537,wavs/speakers/n5XllaB4gZFwZXkBz/c25df350-45f2-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn on the bathroom lights,activate,lights,washroom
11066,8760,wavs/speakers/gvKeNY2D3Rs2jRdL/7cff0710-4596-11e9-bf4b-216bfa333ac2.wav,gvKeNY2D3Rs2jRdL,Turn up the bedroom heat,increase,heat,bedroom
11067,11677,wavs/speakers/M4ybygBlWqImBn9oZ/95f4c490-454f-11e9-aa52-bf2189a03a60.wav,M4ybygBlWqImBn9oZ,Turn up the heat in the washroom,increase,heat,washroom
11068,18501,wavs/speakers/WYmlNV2rDkSaALOE/c7f57050-4434-11e9-beaa-1f3e1eab7bff.wav,WYmlNV2rDkSaALOE,Turn down the temperature in the bedroom,decrease,heat,bedroom
11069,15315,wavs/speakers/R3mexpM2YAtdPbL7/647eea70-44fb-11e9-a1ea-79ca03012c0e.wav,R3mexpM2YAtdPbL7,Volume down,decrease,volume,none
11070,2737,wavs/speakers/NgXwdx5KkZI5GRWa/674bbba0-45e3-11e9-81ce-69b74fd7e64e.wav,NgXwdx5KkZI5GRWa,Switch on the lights in the kitchen,activate,lights,kitchen
11071,2800,wavs/speakers/Q4vMvpXkXBsqryvZ/e09212d0-4515-11e9-9035-7943ec3b842a.wav,Q4vMvpXkXBsqryvZ,Switch the lights off in the kitchen,deactivate,lights,kitchen
11072,7114,wavs/speakers/EExgNZ9dvgTE3928/2c680140-4612-11e9-bc65-55b32b211b66.wav,EExgNZ9dvgTE3928,Lights off,deactivate,lights,none
11073,14861,wavs/speakers/qNY4Qwveojc8jlm4/67622320-44cd-11e9-a8b6-e96f2628bf65.wav,qNY4Qwveojc8jlm4,Turn the lights on,activate,lights,none
11074,16113,wavs/speakers/R3mXwwoaX9IoRVKe/0b8b4e90-4550-11e9-aa52-bf2189a03a60.wav,R3mXwwoaX9IoRVKe,Switch off the lights in the kitchen,deactivate,lights,kitchen
11075,7233,wavs/speakers/EExgNZ9dvgTE3928/22b665e0-4614-11e9-bc65-55b32b211b66.wav,EExgNZ9dvgTE3928,Turn the kitchen temperature down,decrease,heat,kitchen
11076,205,wavs/speakers/7NqqnAOPVVSKnxyv/a2224440-4630-11e9-bc65-55b32b211b66.wav,7NqqnAOPVVSKnxyv,Bring me my socks,bring,socks,none
11077,14044,wavs/speakers/oRrwPDNPlAieQr8Q/62840f90-4521-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,Washroom heat down,decrease,heat,washroom
11078,17,wavs/speakers/4BrX8aDqK2cLZRYl/08f2b740-452d-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,Turn the volume down,decrease,volume,none
11079,1643,wavs/speakers/5o9BvRGEGvhaeBwA/910f6f00-44e8-11e9-a1ea-79ca03012c0e.wav,5o9BvRGEGvhaeBwA,Turn the heat down,decrease,heat,none
11080,260,wavs/speakers/4BrX8aDqK2cLZRYl/66cedad0-4530-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,Make the music louder,increase,volume,none
11081,22778,wavs/speakers/zZezMeg5XvcbRdg3/052d4990-45d7-11e9-81ce-69b74fd7e64e.wav,zZezMeg5XvcbRdg3,Turn the temperature in the bedroom up,increase,heat,bedroom
11082,1571,wavs/speakers/eBQAWmMg4gsLYLLa/637d9eb0-4509-11e9-9539-7f047cfe24d1.wav,eBQAWmMg4gsLYLLa,Increase the volume,increase,volume,none
11083,1166,wavs/speakers/k5bqyxx2lzIbrlg9/dfefa890-4526-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,Louder phone,increase,volume,none
11084,3310,wavs/speakers/V4ZbwLm9G5irobWn/344c8500-4524-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,Lights on,activate,lights,none
11085,9237,wavs/speakers/Gym5dABePPHA8mZK9/830e7b30-45f1-11e9-aa19-e96346c3828f.wav,Gym5dABePPHA8mZK9,Increase the heating in the kitchen,increase,heat,kitchen
11086,2910,wavs/speakers/NgXwdx5KkZI5GRWa/4aea9400-45e7-11e9-b578-494a5b19ab8b.wav,NgXwdx5KkZI5GRWa,Fetch my shoes,bring,shoes,none
11087,9495,wavs/speakers/jgxq52DoPpsR9ZRx/c0586160-4518-11e9-9035-7943ec3b842a.wav,jgxq52DoPpsR9ZRx,Could you decrease the heating?,decrease,heat,none
11088,2638,wavs/speakers/NgXwdx5KkZI5GRWa/02c10380-45e2-11e9-81ce-69b74fd7e64e.wav,NgXwdx5KkZI5GRWa,Play music,activate,music,none
11089,19825,wavs/speakers/xRQE5VD7rRHVdyvM/c507f390-45c4-11e9-8ec0-7bf21d1cfe30.wav,xRQE5VD7rRHVdyvM,Turn the bathroom lights on,activate,lights,washroom
11090,16214,wavs/speakers/R3mXwwoaX9IoRVKe/e5476640-4551-11e9-aa52-bf2189a03a60.wav,R3mXwwoaX9IoRVKe,Turn down the temperature in the bedroom,decrease,heat,bedroom
11091,22949,wavs/speakers/zZezMeg5XvcbRdg3/65d9f240-45da-11e9-81ce-69b74fd7e64e.wav,zZezMeg5XvcbRdg3,Turn the bathroom lights on,activate,lights,washroom
11092,2554,wavs/speakers/ppymZZDb2Bf4NQnE/12918860-44f3-11e9-a1ea-79ca03012c0e.wav,ppymZZDb2Bf4NQnE,Fetch my socks,bring,socks,none
11093,22530,wavs/speakers/zwKdl7Z2VRudGj2L/2ff4a4f0-4516-11e9-9035-7943ec3b842a.wav,zwKdl7Z2VRudGj2L,Turn the heat up in the washroom,increase,heat,washroom
11094,1313,wavs/speakers/k5bqyxx2lzIbrlg9/80b450e0-4528-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,I need to practice my English. Switch the language,change language,English,none
11095,17068,wavs/speakers/ro5AaKwypZIqNEp2/74896770-4482-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Turn the sound up,increase,volume,none
11096,3703,wavs/speakers/V4ZbwLm9G5irobWn/3108bcf0-452a-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,Less heat,decrease,heat,none
11097,13377,wavs/speakers/ObdQbr9wyDfbmW4E/e37339d0-4451-11e9-beaa-1f3e1eab7bff.wav,ObdQbr9wyDfbmW4E,More heat,increase,heat,none
11098,20786,wavs/speakers/xwzgmmv5ZOiVaxXz/3fac8a50-453b-11e9-b1e4-e5985dca719e.wav,xwzgmmv5ZOiVaxXz,Quieter,decrease,volume,none
11099,353,wavs/speakers/2ojo7YRL7Gck83Z3/da94c570-45de-11e9-81ce-69b74fd7e64e.wav,2ojo7YRL7Gck83Z3,Washroom lights on,activate,lights,washroom
11100,9308,wavs/speakers/Gym5dABePPHA8mZK9/416067b0-45f2-11e9-aa19-e96346c3828f.wav,Gym5dABePPHA8mZK9,Bring juice,bring,juice,none
11101,20942,wavs/speakers/Xygv5loxdZtrywr9/70641690-4518-11e9-9035-7943ec3b842a.wav,Xygv5loxdZtrywr9,Turn the lights on in the kitchen,activate,lights,kitchen
11102,16207,wavs/speakers/R3mXwwoaX9IoRVKe/c6a79610-4551-11e9-aa52-bf2189a03a60.wav,R3mXwwoaX9IoRVKe,Turn down the temperature in the kitchen,decrease,heat,kitchen
11103,8096,wavs/speakers/G3QxQd7qGRuXAZda/fe342430-45e8-11e9-b578-494a5b19ab8b.wav,G3QxQd7qGRuXAZda,That's too quiet,increase,volume,none
11104,1689,wavs/speakers/5o9BvRGEGvhaeBwA/40692760-44ea-11e9-a1ea-79ca03012c0e.wav,5o9BvRGEGvhaeBwA,Turn up the bathroom temperature,increase,heat,washroom
11105,16586,wavs/speakers/RjDBre8jzzhdr4YL/76d5e030-4419-11e9-85a0-dd11eb2f13b6.wav,RjDBre8jzzhdr4YL,Switch off the lights in the bedroom,deactivate,lights,bedroom
11106,8348,wavs/speakers/gNYvkbx3gof2Y3V9/d5cc7460-44e0-11e9-bb82-bdba769643e7.wav,gNYvkbx3gof2Y3V9,Turn up the heat in the kitchen,increase,heat,kitchen
11107,16786,wavs/speakers/ro5AaKwypZIqNEp2/e33a87b0-447f-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Switch on the kitchen lights,activate,lights,kitchen
11108,4788,wavs/speakers/AY5e3mMgZkIyG3Ox/45c95fe0-446d-11e9-beaa-1f3e1eab7bff.wav,AY5e3mMgZkIyG3Ox,"I need to hear this, increase the volume",increase,volume,none
11109,13980,wavs/speakers/oRrwPDNPlAieQr8Q/6ae45650-4520-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,Turn it down,decrease,volume,none
11110,1144,wavs/speakers/D4jGxZ7KamfVo4E2V/8c4a8980-45d0-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,Turn the temperature up in the bathroom,increase,heat,washroom
11111,681,wavs/speakers/2ojo7YRL7Gck83Z3/62dfd600-45e3-11e9-81ce-69b74fd7e64e.wav,2ojo7YRL7Gck83Z3,Turn up the washroom temperature,increase,heat,washroom
11112,19942,wavs/speakers/xRQE5VD7rRHVdyvM/7dc69c00-45c6-11e9-8ec0-7bf21d1cfe30.wav,xRQE5VD7rRHVdyvM,Decrease the temperature in the washroom,decrease,heat,washroom
11113,18525,wavs/speakers/WYmlNV2rDkSaALOE/07ef4eb0-4435-11e9-beaa-1f3e1eab7bff.wav,WYmlNV2rDkSaALOE,Bring me the newspaper,bring,newspaper,none
11114,1210,wavs/speakers/5BEzPgPKe8taG9OB/d3790b10-457b-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,Turn on the washroom lights,activate,lights,washroom
