,path,speakerId,transcription,action,object,location
12524,wavs/speakers/n5XllaB4gZFwZXkBz/925a62b0-45f2-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Switch the kitchen lights on,activate,lights,kitchen
12525,wavs/speakers/n5XllaB4gZFwZXkBz/95529410-45f2-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn the kitchen lights on,activate,lights,kitchen
12526,wavs/speakers/n5XllaB4gZFwZXkBz/99bc08b0-45f2-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn on the lights in the bedroom,activate,lights,bedroom
12527,wavs/speakers/n5XllaB4gZFwZXkBz/9d99b810-45f2-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn the bedroom lights on,activate,lights,bedroom
12528,wavs/speakers/n5XllaB4gZFwZXkBz/a1bc1190-45f2-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Switch on the lights in the bedroom,activate,lights,bedroom
12529,wavs/speakers/n5XllaB4gZFwZXkBz/a51f12b0-45f2-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Switch the bedroom lights on,activate,lights,bedroom
12530,wavs/speakers/n5XllaB4gZFwZXkBz/aabe6f40-45f2-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Lights on in the bedroom,activate,lights,bedroom
12531,wavs/speakers/n5XllaB4gZFwZXkBz/ae8eff40-45f2-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Bedroom lights on,activate,lights,bedroom
12532,wavs/speakers/n5XllaB4gZFwZXkBz/b1a42e80-45f2-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn on the washroom lights,activate,lights,washroom
12533,wavs/speakers/n5XllaB4gZFwZXkBz/b5340c00-45f2-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn the washroom lights on,activate,lights,washroom
12534,wavs/speakers/n5XllaB4gZFwZXkBz/b833de80-45f2-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Switch on the washroom lights,activate,lights,washroom
12535,wavs/speakers/n5XllaB4gZFwZXkBz/bbb38f60-45f2-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Lights on in the washroom,activate,lights,washroom
12536,wavs/speakers/n5XllaB4gZFwZXkBz/beda23c0-45f2-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Washroom lights on,activate,lights,washroom
12537,wavs/speakers/n5XllaB4gZFwZXkBz/c25df350-45f2-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn on the bathroom lights,activate,lights,washroom
12538,wavs/speakers/n5XllaB4gZFwZXkBz/c5edd0d0-45f2-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn the bathroom lights on,activate,lights,washroom
12539,wavs/speakers/n5XllaB4gZFwZXkBz/c8d4c420-45f2-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Switch on the bathroom lights,activate,lights,washroom
12540,wavs/speakers/n5XllaB4gZFwZXkBz/cc10dc50-45f2-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Lights on in the bathroom,activate,lights,washroom
12541,wavs/speakers/n5XllaB4gZFwZXkBz/cf08bf90-45f2-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Bathroom lights on,activate,lights,washroom
12542,wavs/speakers/n5XllaB4gZFwZXkBz/d1fe0ac0-45f2-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Switch the lights off,deactivate,lights,none
12543,wavs/speakers/n5XllaB4gZFwZXkBz/d536c790-45f2-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn off the kitchen lights,deactivate,lights,kitchen
12544,wavs/speakers/n5XllaB4gZFwZXkBz/d9fdec90-45f2-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn the lights off in the kitchen,deactivate,lights,kitchen
12545,wavs/speakers/n5XllaB4gZFwZXkBz/ddb09450-45f2-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Switch off the lights in the kitchen,deactivate,lights,kitchen
12546,wavs/speakers/n5XllaB4gZFwZXkBz/e1f1e780-45f2-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Switch the lights off in the kitchen,deactivate,lights,kitchen
12547,wavs/speakers/n5XllaB4gZFwZXkBz/e61a5b80-45f2-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Lights off in the kitchen,deactivate,lights,kitchen
12548,wavs/speakers/n5XllaB4gZFwZXkBz/e8fdf370-45f2-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Kitchen lights off,deactivate,lights,kitchen
12549,wavs/speakers/n5XllaB4gZFwZXkBz/ec682080-45f2-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn off the lights in the bedroom,deactivate,lights,bedroom
12550,wavs/speakers/n5XllaB4gZFwZXkBz/ef5b6fe0-45f2-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn the bedroom lights off,deactivate,lights,bedroom
12551,wavs/speakers/n5XllaB4gZFwZXkBz/f32744f0-45f2-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Switch off the lights in the bedroom,deactivate,lights,bedroom
12552,wavs/speakers/n5XllaB4gZFwZXkBz/f70171e0-45f2-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Switch the bedroom lights off,deactivate,lights,bedroom
12553,wavs/speakers/n5XllaB4gZFwZXkBz/fa08e580-45f2-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Lights off in the bedroom,deactivate,lights,bedroom
12554,wavs/speakers/n5XllaB4gZFwZXkBz/fd4e2570-45f2-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Bedroom lights off,deactivate,lights,bedroom
12555,wavs/speakers/n5XllaB4gZFwZXkBz/006a0b70-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn off the washroom lights,deactivate,lights,washroom
12556,wavs/speakers/n5XllaB4gZFwZXkBz/03977da0-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Switch off the washroom lights,deactivate,lights,washroom
12557,wavs/speakers/n5XllaB4gZFwZXkBz/071ab0f0-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Lights off in the washroom,deactivate,lights,washroom
12558,wavs/speakers/n5XllaB4gZFwZXkBz/0aab2ab0-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Washroom lights off,deactivate,lights,washroom
12559,wavs/speakers/n5XllaB4gZFwZXkBz/0d91f6f0-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn volume up,increase,volume,none
12560,wavs/speakers/n5XllaB4gZFwZXkBz/106b2ea0-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn sound up,increase,volume,none
12561,wavs/speakers/n5XllaB4gZFwZXkBz/134e0340-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn it up,increase,volume,none
12562,wavs/speakers/n5XllaB4gZFwZXkBz/15e94790-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Make it louder,increase,volume,none
12563,wavs/speakers/n5XllaB4gZFwZXkBz/18619a90-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Louder,increase,volume,none
12564,wavs/speakers/n5XllaB4gZFwZXkBz/1b5d2750-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Volume max,increase,volume,none
12565,wavs/speakers/n5XllaB4gZFwZXkBz/24401620-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Louder please,increase,volume,none
12566,wavs/speakers/n5XllaB4gZFwZXkBz/2752d460-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Increase the volume,increase,volume,none
12567,wavs/speakers/n5XllaB4gZFwZXkBz/2af79970-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Increase the sound volume,increase,volume,none
12568,wavs/speakers/n5XllaB4gZFwZXkBz/2df5be40-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,I need volume,increase,volume,none
12569,wavs/speakers/n5XllaB4gZFwZXkBz/30f98860-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Increase the sound,increase,volume,none
12570,wavs/speakers/n5XllaB4gZFwZXkBz/33fc4110-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Louder phone,increase,volume,none
12571,wavs/speakers/n5XllaB4gZFwZXkBz/38d7d870-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,I can't hear that,increase,volume,none
12572,wavs/speakers/n5XllaB4gZFwZXkBz/3b8f0930-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Too quiet,increase,volume,none
12573,wavs/speakers/n5XllaB4gZFwZXkBz/3f2ffdb0-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,That's too quiet,increase,volume,none
12574,wavs/speakers/n5XllaB4gZFwZXkBz/425b4d00-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Far too quiet,increase,volume,none
12575,wavs/speakers/n5XllaB4gZFwZXkBz/45f69c30-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn the sound up,increase,volume,none
12576,wavs/speakers/n5XllaB4gZFwZXkBz/4a667970-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,"I need to hear this, increase the volume",increase,volume,none
12577,wavs/speakers/n5XllaB4gZFwZXkBz/4f2a1c00-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,"I couldn't hear anything, turn up the volume",increase,volume,none
12578,wavs/speakers/n5XllaB4gZFwZXkBz/559ddf90-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,"This video sound is too low, turn up the volume",increase,volume,none
12579,wavs/speakers/n5XllaB4gZFwZXkBz/58f0db20-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Decrease volume,decrease,volume,none
12580,wavs/speakers/n5XllaB4gZFwZXkBz/5bacc6d0-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn volume down,decrease,volume,none
12581,wavs/speakers/n5XllaB4gZFwZXkBz/5eb1f080-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn sound down,decrease,volume,none
12582,wavs/speakers/n5XllaB4gZFwZXkBz/618a8bf0-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Decrease audio volume,decrease,volume,none
12583,wavs/speakers/n5XllaB4gZFwZXkBz/64608f50-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Reduce audio volume,decrease,volume,none
12584,wavs/speakers/n5XllaB4gZFwZXkBz/670a79a0-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn it down,decrease,volume,none
12585,wavs/speakers/n5XllaB4gZFwZXkBz/697e86e0-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Quieter,decrease,volume,none
12586,wavs/speakers/n5XllaB4gZFwZXkBz/6c532ab0-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Volume mute,decrease,volume,none
12587,wavs/speakers/n5XllaB4gZFwZXkBz/6efc51b0-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Lower the volume,decrease,volume,none
12588,wavs/speakers/n5XllaB4gZFwZXkBz/71845c20-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Volume lower,decrease,volume,none
12589,wavs/speakers/n5XllaB4gZFwZXkBz/74435510-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Decrease the volume,decrease,volume,none
12590,wavs/speakers/n5XllaB4gZFwZXkBz/779e3fe0-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Decrease sound levels,decrease,volume,none
12591,wavs/speakers/n5XllaB4gZFwZXkBz/80be5ec0-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Too loud,decrease,volume,none
12592,wavs/speakers/n5XllaB4gZFwZXkBz/83e39390-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,That’s too loud,decrease,volume,none
12593,wavs/speakers/n5XllaB4gZFwZXkBz/86f7ff80-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Far too loud,decrease,volume,none
12594,wavs/speakers/n5XllaB4gZFwZXkBz/89ff4c10-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Make it quieter,decrease,volume,none
12595,wavs/speakers/n5XllaB4gZFwZXkBz/8dbbdee0-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,"It’s too loud, turn it down",decrease,volume,none
12596,wavs/speakers/n5XllaB4gZFwZXkBz/921bdda0-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,"It’s too loud, turn the volume down",decrease,volume,none
12597,wavs/speakers/n5XllaB4gZFwZXkBz/953bbb40-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Increase the temperature,increase,heat,none
12598,wavs/speakers/n5XllaB4gZFwZXkBz/985dbbc0-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Increase the heating,increase,heat,none
12599,wavs/speakers/n5XllaB4gZFwZXkBz/9ca79a70-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Could you increase the heating?,increase,heat,none
12600,wavs/speakers/n5XllaB4gZFwZXkBz/a0839c20-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Could you increase the heating please?,increase,heat,none
12601,wavs/speakers/n5XllaB4gZFwZXkBz/a6644770-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,More heat,increase,heat,none
12602,wavs/speakers/n5XllaB4gZFwZXkBz/a930ade0-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Heat up,increase,heat,none
12603,wavs/speakers/n5XllaB4gZFwZXkBz/acb9d4a0-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn up the temperature in the kitchen,increase,heat,kitchen
12604,wavs/speakers/n5XllaB4gZFwZXkBz/b02401b0-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn the kitchen temperature up,increase,heat,kitchen
12605,wavs/speakers/n5XllaB4gZFwZXkBz/b36bd9b0-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Increase the temperature in the kitchen,increase,heat,kitchen
12606,wavs/speakers/n5XllaB4gZFwZXkBz/b69c3210-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Increase the heating in the kitchen,increase,heat,kitchen
12607,wavs/speakers/n5XllaB4gZFwZXkBz/ba2b2530-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn up the heat in the kitchen,increase,heat,kitchen
12608,wavs/speakers/n5XllaB4gZFwZXkBz/be844620-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn the heat up in the kitchen,increase,heat,kitchen
12609,wavs/speakers/n5XllaB4gZFwZXkBz/c13ab390-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Kitchen heat up,increase,heat,kitchen
12610,wavs/speakers/n5XllaB4gZFwZXkBz/c488a610-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn up the temperature in the bedroom,increase,heat,bedroom
12611,wavs/speakers/n5XllaB4gZFwZXkBz/c89554b0-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn the temperature in the bedroom up,increase,heat,bedroom
12612,wavs/speakers/n5XllaB4gZFwZXkBz/cbdb30e0-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn up the bedroom heat,increase,heat,bedroom
12613,wavs/speakers/n5XllaB4gZFwZXkBz/cf4b7870-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn the bedroom heat up,increase,heat,bedroom
12614,wavs/speakers/n5XllaB4gZFwZXkBz/d2330800-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Bedroom heat up,increase,heat,bedroom
12615,wavs/speakers/n5XllaB4gZFwZXkBz/d63c5b40-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Increase the temperature in the bedroom,increase,heat,bedroom
12616,wavs/speakers/n5XllaB4gZFwZXkBz/d9e1bc90-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Increase the heating in the bedroom,increase,heat,bedroom
12617,wavs/speakers/n5XllaB4gZFwZXkBz/dd68e780-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn up the washroom temperature,increase,heat,washroom
12618,wavs/speakers/n5XllaB4gZFwZXkBz/e16409f0-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn the temperature up in the washroom,increase,heat,washroom
12619,wavs/speakers/n5XllaB4gZFwZXkBz/e5aeabf0-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn up the heat in the washroom,increase,heat,washroom
12620,wavs/speakers/n5XllaB4gZFwZXkBz/e9632870-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn the heat up in the washroom,increase,heat,washroom
12621,wavs/speakers/n5XllaB4gZFwZXkBz/ed4592c0-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Washroom heat up,increase,heat,washroom
12622,wavs/speakers/n5XllaB4gZFwZXkBz/f0dbd8e0-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Increase the temperature in the washroom,increase,heat,washroom
12623,wavs/speakers/n5XllaB4gZFwZXkBz/f4b346b0-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Increase the heating in the washroom,increase,heat,washroom
12624,wavs/speakers/n5XllaB4gZFwZXkBz/f814c130-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn up the bathroom temperature,increase,heat,washroom
12625,wavs/speakers/n5XllaB4gZFwZXkBz/fbe0e460-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn the temperature up in the bathroom,increase,heat,washroom
12626,wavs/speakers/n5XllaB4gZFwZXkBz/fff35f60-45f3-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn up the heat in the bathroom,increase,heat,washroom
12627,wavs/speakers/n5XllaB4gZFwZXkBz/03c06cf0-45f4-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn the heat up in the bathroom,increase,heat,washroom
12628,wavs/speakers/n5XllaB4gZFwZXkBz/07103430-45f4-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Bathroom heat up,increase,heat,washroom
12629,wavs/speakers/n5XllaB4gZFwZXkBz/0bf47e20-45f4-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Increase the temperature in the bathroom,increase,heat,washroom
12630,wavs/speakers/n5XllaB4gZFwZXkBz/0f5116a0-45f4-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Increase the heating in the bathroom,increase,heat,washroom
12631,wavs/speakers/n5XllaB4gZFwZXkBz/11fb4f10-45f4-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Make it cooler,decrease,heat,none
12632,wavs/speakers/n5XllaB4gZFwZXkBz/145ee190-45f4-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Less heat,decrease,heat,none
12633,wavs/speakers/n5XllaB4gZFwZXkBz/16d511b0-45f4-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Heat down,decrease,heat,none
12634,wavs/speakers/n5XllaB4gZFwZXkBz/19ba7e60-45f4-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Decrease the temperature,decrease,heat,none
12635,wavs/speakers/n5XllaB4gZFwZXkBz/1c938f00-45f4-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Decrease the heating,decrease,heat,none
12636,wavs/speakers/n5XllaB4gZFwZXkBz/1fc742c0-45f4-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Could you decrease the heating?,decrease,heat,none
12637,wavs/speakers/n5XllaB4gZFwZXkBz/235328a0-45f4-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Could you decrease the heating please?,decrease,heat,none
12638,wavs/speakers/n5XllaB4gZFwZXkBz/2be00830-45f4-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn down the temperature in the kitchen,decrease,heat,kitchen
12639,wavs/speakers/n5XllaB4gZFwZXkBz/32585fa0-45f4-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn the kitchen temperature down,decrease,heat,kitchen
12640,wavs/speakers/n5XllaB4gZFwZXkBz/3d5d4410-45f4-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn down the heat in the kitchen,decrease,heat,kitchen
12641,wavs/speakers/n5XllaB4gZFwZXkBz/422c3140-45f4-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn the heat down in the kitchen,decrease,heat,kitchen
12642,wavs/speakers/n5XllaB4gZFwZXkBz/45653c30-45f4-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Kitchen heat down,decrease,heat,kitchen
12643,wavs/speakers/n5XllaB4gZFwZXkBz/48504e30-45f4-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Decrease the temperature in the kitchen,decrease,heat,kitchen
12644,wavs/speakers/n5XllaB4gZFwZXkBz/4c38fa10-45f4-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Decrease the heating in the kitchen,decrease,heat,kitchen
12645,wavs/speakers/n5XllaB4gZFwZXkBz/4fad8760-45f4-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn down the temperature in the bedroom,decrease,heat,bedroom
12646,wavs/speakers/n5XllaB4gZFwZXkBz/536eae10-45f4-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn the temperature in the bedroom down,decrease,heat,bedroom
12647,wavs/speakers/n5XllaB4gZFwZXkBz/56af3310-45f4-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn down the bedroom heat,decrease,heat,bedroom
12648,wavs/speakers/n5XllaB4gZFwZXkBz/5bf68490-45f4-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn the bedroom heat down,decrease,heat,bedroom
12649,wavs/speakers/n5XllaB4gZFwZXkBz/5fd6cc00-45f4-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Bedroom heat down,decrease,heat,bedroom
12650,wavs/speakers/n5XllaB4gZFwZXkBz/635173d0-45f4-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Decrease the temperature in the bedroom,decrease,heat,bedroom
12651,wavs/speakers/n5XllaB4gZFwZXkBz/6edc2a10-45f4-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Decrease the heating in the bedroom,decrease,heat,bedroom
12652,wavs/speakers/n5XllaB4gZFwZXkBz/734c0750-45f4-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn down the washroom temperature,decrease,heat,washroom
12653,wavs/speakers/n5XllaB4gZFwZXkBz/771dcfd0-45f4-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn the temperature down in the washroom,decrease,heat,washroom
12654,wavs/speakers/n5XllaB4gZFwZXkBz/90f5dec0-45f4-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn down the heat in the washroom,decrease,heat,washroom
12655,wavs/speakers/n5XllaB4gZFwZXkBz/954ed8a0-45f4-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn the heat down in the washroom,decrease,heat,washroom
12656,wavs/speakers/n5XllaB4gZFwZXkBz/99269490-45f4-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Decrease the temperature in the washroom,decrease,heat,washroom
12657,wavs/speakers/n5XllaB4gZFwZXkBz/9d22ef80-45f4-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Decrease the heating in the washroom,decrease,heat,washroom
12658,wavs/speakers/n5XllaB4gZFwZXkBz/a00b1b50-45f4-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Washroom heat down,decrease,heat,washroom
12659,wavs/speakers/n5XllaB4gZFwZXkBz/a3b3b0f0-45f4-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn down the bathroom temperature,decrease,heat,washroom
12660,wavs/speakers/n5XllaB4gZFwZXkBz/a75568c0-45f4-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn the temperature down in the bathroom,decrease,heat,washroom
12661,wavs/speakers/n5XllaB4gZFwZXkBz/aadf2bc0-45f4-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn down the heat in the bathroom,decrease,heat,washroom
12662,wavs/speakers/n5XllaB4gZFwZXkBz/ae82b850-45f4-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn the heat down in the bathroom,decrease,heat,washroom
12663,wavs/speakers/n5XllaB4gZFwZXkBz/b27fd690-45f4-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Decrease the temperature in the bathroom,decrease,heat,washroom
12664,wavs/speakers/n5XllaB4gZFwZXkBz/b5f85b80-45f4-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Decrease the heating in the bathroom,decrease,heat,washroom
12665,wavs/speakers/n5XllaB4gZFwZXkBz/b91ccd00-45f4-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Bathroom heat down,decrease,heat,washroom
12666,wavs/speakers/n5XllaB4gZFwZXkBz/bbbeef20-45f4-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Pause music,deactivate,music,none
12667,wavs/speakers/n5XllaB4gZFwZXkBz/be6ad540-45f4-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Stop music,deactivate,music,none
12668,wavs/speakers/n5XllaB4gZFwZXkBz/c0e8f4a0-45f4-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Stop,deactivate,music,none
12669,wavs/speakers/n5XllaB4gZFwZXkBz/c6e0aa60-45f4-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Play music,activate,music,none
12670,wavs/speakers/n5XllaB4gZFwZXkBz/c9d86690-45f4-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Resume music,activate,music,none
