,Unnamed: 0,path,speakerId,transcription,action,object,location
8556,226,wavs/speakers/2BqVo8kVB2Skwgyb/da5afba0-447c-11e9-a9a5-5dbec3b8816a.wav,2BqVo8kVB2Skwgyb,Turn the heat up in the kitchen,increase,heat,kitchen
8557,16235,wavs/speakers/R3mXwwoaX9IoRVKe/66cda9e0-4552-11e9-aa52-bf2189a03a60.wav,R3mXwwoaX9IoRVKe,Pause music,deactivate,music,none
8558,7034,wavs/speakers/EExgNZ9dvgTE3928/044eeb20-4611-11e9-bc65-55b32b211b66.wav,EExgNZ9dvgTE3928,Decrease the heating in the kitchen,decrease,heat,kitchen
8559,7968,wavs/speakers/G3QxQd7qGRuXAZda/b40a0bf0-45e7-11e9-b578-494a5b19ab8b.wav,G3QxQd7qGRuXAZda,Go get me some juice,bring,juice,none
8560,98,wavs/speakers/7NqqnAOPVVSKnxyv/28167b40-462f-11e9-bc65-55b32b211b66.wav,7NqqnAOPVVSKnxyv,Turn the sound up,increase,volume,none
8561,17347,wavs/speakers/Rq9EA8dEeZcEwada2/0d5031d0-45d9-11e9-81ce-69b74fd7e64e.wav,Rq9EA8dEeZcEwada2,Quieter,decrease,volume,none
8562,6988,wavs/speakers/EExgNZ9dvgTE3928/4193b110-4610-11e9-bc65-55b32b211b66.wav,EExgNZ9dvgTE3928,Volume lower,decrease,volume,none
8563,8661,wavs/speakers/gNYvkbx3gof2Y3V9/663771e0-44e5-11e9-bb82-bdba769643e7.wav,gNYvkbx3gof2Y3V9,Set language to Chinese,change language,Chinese,none
8564,19929,wavs/speakers/xRQE5VD7rRHVdyvM/59b50ef0-45c6-11e9-8ec0-7bf21d1cfe30.wav,xRQE5VD7rRHVdyvM,Decrease the temperature in the kitchen,decrease,heat,kitchen
8565,1615,wavs/speakers/eBQAWmMg4gsLYLLa/e6b42a60-4509-11e9-9539-7f047cfe24d1.wav,eBQAWmMg4gsLYLLa,Kitchen heat up,increase,heat,kitchen
8566,11604,wavs/speakers/M4ybygBlWqImBn9oZ/1abc3b60-454e-11e9-aa52-bf2189a03a60.wav,M4ybygBlWqImBn9oZ,Switch off the lights in the kitchen,deactivate,lights,kitchen
8567,2603,wavs/speakers/ppymZZDb2Bf4NQnE/0d7b3c80-44f4-11e9-a1ea-79ca03012c0e.wav,ppymZZDb2Bf4NQnE,Make the music louder,increase,volume,none
8568,1291,wavs/speakers/5BEzPgPKe8taG9OB/b581ba70-457c-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,Turn the bedroom heat up,increase,heat,bedroom
8569,2937,wavs/speakers/V4ejqNL4xbUKkYrV/b40d4740-459a-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,Decrease the volume,decrease,volume,none
8570,3927,wavs/speakers/anvKyBjB5OiP5dYZ/15851280-457a-11e9-9600-8f19ade2128c.wav,anvKyBjB5OiP5dYZ,Decrease the volume,decrease,volume,none
8571,1524,wavs/speakers/eBQAWmMg4gsLYLLa/db29dec0-4508-11e9-9539-7f047cfe24d1.wav,eBQAWmMg4gsLYLLa,Switch on the kitchen lights,activate,lights,kitchen
8572,11672,wavs/speakers/M4ybygBlWqImBn9oZ/88cefbf0-454f-11e9-aa52-bf2189a03a60.wav,M4ybygBlWqImBn9oZ,Bedroom heat up,increase,heat,bedroom
8573,11161,wavs/speakers/LR5vdbQgp3tlMBzB/37a1f050-45ce-11e9-9992-dfba019cb646.wav,LR5vdbQgp3tlMBzB,Turn up the volume,increase,volume,none
8574,13014,wavs/speakers/NWAAAQQZDXC5b9Mk/fcdb0980-444b-11e9-beaa-1f3e1eab7bff.wav,NWAAAQQZDXC5b9Mk,Decrease audio volume,decrease,volume,none
8575,12844,wavs/speakers/neaPN7GbBEUex8rV/33e02930-45d5-11e9-9992-dfba019cb646.wav,neaPN7GbBEUex8rV,Could you increase the heating please?,increase,heat,none
8576,1828,wavs/speakers/eBQAWmMg4gsLYLLa/2f2969e0-450f-11e9-9539-7f047cfe24d1.wav,eBQAWmMg4gsLYLLa,Volume mute,decrease,volume,none
8577,3765,wavs/speakers/V4ZbwLm9G5irobWn/15f26c30-452b-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,Allow a different language,change language,none,none
8578,2041,wavs/speakers/mj4BWeRbp7ildyB9d/8e7e6fd0-4528-11e9-a843-8db76f4b5e29.wav,mj4BWeRbp7ildyB9d,Turn sound up,increase,volume,none
8579,10660,wavs/speakers/kxgXN97ALmHbaezp/0a984340-4464-11e9-beaa-1f3e1eab7bff.wav,kxgXN97ALmHbaezp,Switch on the lights,activate,lights,none
8580,48,wavs/speakers/2BqVo8kVB2Skwgyb/fa2dca60-4478-11e9-a9a5-5dbec3b8816a.wav,2BqVo8kVB2Skwgyb,Switch the lights off in the kitchen,deactivate,lights,kitchen
8581,16033,wavs/speakers/R3mXwwoaX9IoRVKe/b8549f70-454e-11e9-aa52-bf2189a03a60.wav,R3mXwwoaX9IoRVKe,OK now switch the main language to English,change language,English,none
8582,21490,wavs/speakers/Z7BXPnplxGUjZdmBZ/e7f86f60-44f7-11e9-a1ea-79ca03012c0e.wav,Z7BXPnplxGUjZdmBZ,Could you increase the heating?,increase,heat,none
8583,11478,wavs/speakers/M4ybygBlWqImBn9oZ/9199cbb0-454b-11e9-aa52-bf2189a03a60.wav,M4ybygBlWqImBn9oZ,Turn down the bathroom temperature,decrease,heat,washroom
8584,1210,wavs/speakers/k5bqyxx2lzIbrlg9/96c22de0-4527-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,Bedroom heat up,increase,heat,bedroom
8585,19524,wavs/speakers/xPZw23VxroC3N34k/dbbc0ba0-4513-11e9-9539-7f047cfe24d1.wav,xPZw23VxroC3N34k,Set language to German,change language,German,none
8586,22694,wavs/speakers/zZezMeg5XvcbRdg3/691cf700-45d4-11e9-9992-dfba019cb646.wav,zZezMeg5XvcbRdg3,Switch on the lights in the bedroom,activate,lights,bedroom
8587,4422,wavs/speakers/AvR9dePW88IynbaE/5ecad0c0-4524-11e9-a843-8db76f4b5e29.wav,AvR9dePW88IynbaE,Fetch my shoes,bring,shoes,none
8588,10597,wavs/speakers/KqDyvgWm4Wh8ZDM7/63001270-44d6-11e9-a8b6-e96f2628bf65.wav,KqDyvgWm4Wh8ZDM7,Turn volume up,increase,volume,none
8589,3636,wavs/speakers/anvKyBjB5OiP5dYZ/56cc5540-4576-11e9-9600-8f19ade2128c.wav,anvKyBjB5OiP5dYZ,Bathroom lights on,activate,lights,washroom
8590,5577,wavs/speakers/d2waAp3pEjiWgrDEY/dede2140-4515-11e9-9035-7943ec3b842a.wav,d2waAp3pEjiWgrDEY,Bring juice,bring,juice,none
8591,7174,wavs/speakers/EExgNZ9dvgTE3928/20a5cad0-4613-11e9-bc65-55b32b211b66.wav,EExgNZ9dvgTE3928,Make it louder,increase,volume,none
8592,6781,wavs/speakers/DWmlpyg93YCXAXgE/1a6bdba0-4505-11e9-a1ea-79ca03012c0e.wav,DWmlpyg93YCXAXgE,Increase the temperature in the washroom,increase,heat,washroom
8593,3590,wavs/speakers/V4ZbwLm9G5irobWn/dc51fd80-4528-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,Switch on the kitchen lights,activate,lights,kitchen
8594,1157,wavs/speakers/D4jGxZ7KamfVo4E2V/b1e01e80-45d0-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,Turn down the temperature in the kitchen,decrease,heat,kitchen
8595,21604,wavs/speakers/Z7BXPnplxGUjZdmBZ/00771360-44f9-11e9-a1ea-79ca03012c0e.wav,Z7BXPnplxGUjZdmBZ,OK now switch the main language to English,change language,English,none
8596,1284,wavs/speakers/D4jGxZ7KamfVo4E2V/c85e1080-45d1-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,Turn the kitchen lights on,activate,lights,kitchen
8597,11888,wavs/speakers/mor8vDGkaOHzLLWBp/787a7150-453e-11e9-b1e4-e5985dca719e.wav,mor8vDGkaOHzLLWBp,Could you increase the heating please?,increase,heat,none
8598,8953,wavs/speakers/gvKeNY2D3Rs2jRdL/c9df8560-459a-11e9-bf4b-216bfa333ac2.wav,gvKeNY2D3Rs2jRdL,OK now switch the main language to Korean,change language,Korean,none
8599,20530,wavs/speakers/xwzgmmv5ZOiVaxXz/5b362230-452d-11e9-b1e4-e5985dca719e.wav,xwzgmmv5ZOiVaxXz,Turn on the bathroom lights,activate,lights,washroom
8600,1867,wavs/speakers/73bEEYMKLwtmVwV43/6a6fac70-4529-11e9-a843-8db76f4b5e29.wav,73bEEYMKLwtmVwV43,Turn the temperature in the bedroom up,increase,heat,bedroom
8601,22644,wavs/speakers/zZezMeg5XvcbRdg3/7adc1350-45d3-11e9-9992-dfba019cb646.wav,zZezMeg5XvcbRdg3,Change language,change language,none,none
8602,2073,wavs/speakers/73bEEYMKLwtmVwV43/e84435e0-452d-11e9-b1e4-e5985dca719e.wav,73bEEYMKLwtmVwV43,Increase the temperature in the washroom,increase,heat,washroom
8603,18178,wavs/speakers/W4XOzzNEbrtZz4dW/ba06b220-44d3-11e9-a8b6-e96f2628bf65.wav,W4XOzzNEbrtZz4dW,Pause music,deactivate,music,none
8604,18403,wavs/speakers/WYmlNV2rDkSaALOE/03023d10-4433-11e9-beaa-1f3e1eab7bff.wav,WYmlNV2rDkSaALOE,Bathroom lights on,activate,lights,washroom
8605,6816,wavs/speakers/DWmlpyg93YCXAXgE/cbe50e10-4505-11e9-a1ea-79ca03012c0e.wav,DWmlpyg93YCXAXgE,Go get me my socks,bring,socks,none
8606,17713,wavs/speakers/Rq9EA8dEeZcEwada2/9dc652e0-45dd-11e9-81ce-69b74fd7e64e.wav,Rq9EA8dEeZcEwada2,OK now switch the main language to English,change language,English,none
8607,5725,wavs/speakers/d2waAp3pEjiWgrDEY/38ce2110-451a-11e9-9035-7943ec3b842a.wav,d2waAp3pEjiWgrDEY,Increase the temperature,increase,heat,none
8608,1911,wavs/speakers/73bEEYMKLwtmVwV43/ddd55740-452a-11e9-a843-8db76f4b5e29.wav,73bEEYMKLwtmVwV43,Bring my shoes,bring,shoes,none
8609,7907,wavs/speakers/G3QxQd7qGRuXAZda/f52e5600-45e6-11e9-b578-494a5b19ab8b.wav,G3QxQd7qGRuXAZda,Kitchen heat up,increase,heat,kitchen
8610,21841,wavs/speakers/zaEBPeMY4NUbDnZy/3e99c3c0-44d8-11e9-a8b6-e96f2628bf65.wav,zaEBPeMY4NUbDnZy,Turn the washroom lights off,deactivate,lights,washroom
8611,15771,wavs/speakers/R3mexpM2YAtdPbL7/cf7be2b0-4500-11e9-a1ea-79ca03012c0e.wav,R3mexpM2YAtdPbL7,Switch languages,change language,none,none
8612,787,wavs/speakers/7B4XmNppyrCK977p/80bbbbf0-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Washroom lights on,activate,lights,washroom
8613,23016,wavs/speakers/zZezMeg5XvcbRdg3/9f7b19b0-45db-11e9-81ce-69b74fd7e64e.wav,zZezMeg5XvcbRdg3,Turn the kitchen temperature up,increase,heat,kitchen
8614,15264,wavs/speakers/qNY4Qwveojc8jlm4/06edc450-44d1-11e9-a8b6-e96f2628bf65.wav,qNY4Qwveojc8jlm4,Go get the newspaper,bring,newspaper,none
8615,4142,wavs/speakers/AvR9dePW88IynbaE/e0b6fef0-4520-11e9-a843-8db76f4b5e29.wav,AvR9dePW88IynbaE,Turn the temperature up in the washroom,increase,heat,washroom
8616,3325,wavs/speakers/9EWlVBQo9rtqRYdy/90ace120-45ef-11e9-aa19-e96346c3828f.wav,9EWlVBQo9rtqRYdy,"It’s too loud, turn the volume down",decrease,volume,none
8617,1877,wavs/speakers/NgQEvO2x7Vh3xy2xz/8326fa20-45ce-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Lower the volume,decrease,volume,none
8618,341,wavs/speakers/7NqqnAOPVVSKnxyv/e4d5a7e0-4631-11e9-bc65-55b32b211b66.wav,7NqqnAOPVVSKnxyv,Too quiet,increase,volume,none
8619,19403,wavs/speakers/xPZw23VxroC3N34k/cd95b530-450e-11e9-9539-7f047cfe24d1.wav,xPZw23VxroC3N34k,Turn sound down,decrease,volume,none
8620,21430,wavs/speakers/Z7BXPnplxGUjZdmBZ/74790590-44f7-11e9-a1ea-79ca03012c0e.wav,Z7BXPnplxGUjZdmBZ,Switch on the bathroom lights,activate,lights,washroom
8621,22498,wavs/speakers/zwKdl7Z2VRudGj2L/d2b0c260-4515-11e9-9035-7943ec3b842a.wav,zwKdl7Z2VRudGj2L,Volume lower,decrease,volume,none
8622,18058,wavs/speakers/W4XOzzNEbrtZz4dW/24db6610-44d2-11e9-a8b6-e96f2628bf65.wav,W4XOzzNEbrtZz4dW,Switch the lights off,deactivate,lights,none
8623,2476,wavs/speakers/NgXwdx5KkZI5GRWa/5ab19660-45d1-11e9-9992-dfba019cb646.wav,NgXwdx5KkZI5GRWa,Stop the music,deactivate,music,none
8624,9012,wavs/speakers/Gym5dABePPHA8mZK9/5d75e050-45ee-11e9-aa19-e96346c3828f.wav,Gym5dABePPHA8mZK9,Turn on the washroom lights,activate,lights,washroom
8625,558,wavs/speakers/2ojo7YRL7Gck83Z3/0e70c360-45e1-11e9-81ce-69b74fd7e64e.wav,2ojo7YRL7Gck83Z3,Make the music softer,decrease,volume,none
8626,1873,wavs/speakers/NgQEvO2x7Vh3xy2xz/6a0ac120-45ce-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Decrease audio volume,decrease,volume,none
8627,9256,wavs/speakers/Gym5dABePPHA8mZK9/b4202070-45f1-11e9-aa19-e96346c3828f.wav,Gym5dABePPHA8mZK9,Turn the temperature up in the bathroom,increase,heat,washroom
8628,2668,wavs/speakers/8e5qRjN7dGuovkRY/c363aeb0-459e-11e9-bf4b-216bfa333ac2.wav,8e5qRjN7dGuovkRY,Bring me some juice,bring,juice,none
8629,12353,wavs/speakers/n5XllaB4gZFwZXkBz/f71bdf10-45ef-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Could you increase the heating please?,increase,heat,none
8630,3453,wavs/speakers/9Gmnwa5W9PIwaoKq/0429fc70-45ad-11e9-bf4b-216bfa333ac2.wav,9Gmnwa5W9PIwaoKq,Kitchen lights on,activate,lights,kitchen
8631,4400,wavs/speakers/AvR9dePW88IynbaE/319e2de0-4524-11e9-a843-8db76f4b5e29.wav,AvR9dePW88IynbaE,Bring me the newspaper,bring,newspaper,none
8632,11555,wavs/speakers/M4ybygBlWqImBn9oZ/c614be30-454c-11e9-aa52-bf2189a03a60.wav,M4ybygBlWqImBn9oZ,Make the music softer,decrease,volume,none
8633,16718,wavs/speakers/RjDBre8jzzhdr4YL/012a38d0-441f-11e9-beaa-1f3e1eab7bff.wav,RjDBre8jzzhdr4YL,Bring me my shoes,bring,shoes,none
8634,1980,wavs/speakers/73bEEYMKLwtmVwV43/ceba6370-452c-11e9-b1e4-e5985dca719e.wav,73bEEYMKLwtmVwV43,Switch the bedroom lights on,activate,lights,bedroom
8635,1806,wavs/speakers/eBQAWmMg4gsLYLLa/ccb16fb0-450e-11e9-9539-7f047cfe24d1.wav,eBQAWmMg4gsLYLLa,Volume max,increase,volume,none
8636,15183,wavs/speakers/qNY4Qwveojc8jlm4/4c94fe70-44d0-11e9-a8b6-e96f2628bf65.wav,qNY4Qwveojc8jlm4,That’s too loud,decrease,volume,none
8637,15669,wavs/speakers/R3mexpM2YAtdPbL7/ca5506f0-44ff-11e9-a1ea-79ca03012c0e.wav,R3mexpM2YAtdPbL7,Increase the temperature,increase,heat,none
8638,6894,wavs/speakers/DWmlpyg93YCXAXgE/5ddf1760-4507-11e9-a1ea-79ca03012c0e.wav,DWmlpyg93YCXAXgE,Switch the lights off in the kitchen,deactivate,lights,kitchen
8639,3475,wavs/speakers/V4ZbwLm9G5irobWn/85e01600-4526-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,Decrease the heating in the bedroom,decrease,heat,bedroom
8640,16055,wavs/speakers/R3mXwwoaX9IoRVKe/1ba71b20-454f-11e9-aa52-bf2189a03a60.wav,R3mXwwoaX9IoRVKe,Lights off,deactivate,lights,none
8641,11179,wavs/speakers/LR5vdbQgp3tlMBzB/6f7fd960-45ce-11e9-9992-dfba019cb646.wav,LR5vdbQgp3tlMBzB,Turn on the lamp,activate,lamp,none
8642,5892,wavs/speakers/d3erpmyk9yFlVyrZ/11f01460-4608-11e9-bc65-55b32b211b66.wav,d3erpmyk9yFlVyrZ,Turn up the bathroom temperature,increase,heat,washroom
8643,3951,wavs/speakers/anvKyBjB5OiP5dYZ/51abefe0-457a-11e9-9600-8f19ade2128c.wav,anvKyBjB5OiP5dYZ,Turn up the bedroom heat,increase,heat,bedroom
8644,2366,wavs/speakers/ppymZZDb2Bf4NQnE/e3ae1fb0-44f0-11e9-a1ea-79ca03012c0e.wav,ppymZZDb2Bf4NQnE,Turn up the temperature,increase,heat,none
8645,837,wavs/speakers/7B4XmNppyrCK977p/18682a10-45ce-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Volume mute,decrease,volume,none
8646,20522,wavs/speakers/xwzgmmv5ZOiVaxXz/3dd45040-452d-11e9-b1e4-e5985dca719e.wav,xwzgmmv5ZOiVaxXz,Switch the bedroom lights on,activate,lights,bedroom
8647,18432,wavs/speakers/WYmlNV2rDkSaALOE/95265910-4433-11e9-beaa-1f3e1eab7bff.wav,WYmlNV2rDkSaALOE,Far too quiet,increase,volume,none
8648,8860,wavs/speakers/gvKeNY2D3Rs2jRdL/e4482670-4598-11e9-bf4b-216bfa333ac2.wav,gvKeNY2D3Rs2jRdL,Bathroom lights on,activate,lights,washroom
8649,1568,wavs/speakers/NgQEvO2x7Vh3xy2xz/4040d670-45bc-11e9-8ec0-7bf21d1cfe30.wav,NgQEvO2x7Vh3xy2xz,Switch off the lights,deactivate,lights,none
8650,3597,wavs/speakers/anvKyBjB5OiP5dYZ/e1f068b0-4575-11e9-9600-8f19ade2128c.wav,anvKyBjB5OiP5dYZ,Turn up the heat,increase,heat,none
8651,9889,wavs/speakers/KLa5k73rZvSlv82X/702e4d90-45e9-11e9-b578-494a5b19ab8b.wav,KLa5k73rZvSlv82X,Washroom lights off,deactivate,lights,washroom
8652,7485,wavs/speakers/eLQ3mNg27GHLkDej/f5a89ae0-453d-11e9-b1e4-e5985dca719e.wav,eLQ3mNg27GHLkDej,Kitchen heat down,decrease,heat,kitchen
8653,17952,wavs/speakers/W4XOzzNEbrtZz4dW/f596d520-44d0-11e9-a8b6-e96f2628bf65.wav,W4XOzzNEbrtZz4dW,Bring newspaper,bring,newspaper,none
8654,10649,wavs/speakers/KqDyvgWm4Wh8ZDM7/29f60470-44e1-11e9-bb82-bdba769643e7.wav,KqDyvgWm4Wh8ZDM7,Set my phone's language to Korean,change language,Korean,none
8655,16548,wavs/speakers/RjDBre8jzzhdr4YL/7e86c990-4417-11e9-85a0-dd11eb2f13b6.wav,RjDBre8jzzhdr4YL,Stop the music,deactivate,music,none
8656,898,wavs/speakers/8B9N9jOOXGUordVG/809cbc10-45ea-11e9-b578-494a5b19ab8b.wav,8B9N9jOOXGUordVG,Turn the kitchen temperature down,decrease,heat,kitchen
8657,4674,wavs/speakers/AY5e3mMgZkIyG3Ox/49043500-446c-11e9-beaa-1f3e1eab7bff.wav,AY5e3mMgZkIyG3Ox,OK now switch the main language to Chinese,change language,Chinese,none
8658,7950,wavs/speakers/G3QxQd7qGRuXAZda/88921df0-45e7-11e9-b578-494a5b19ab8b.wav,G3QxQd7qGRuXAZda,Turn the heat down in the bathroom,decrease,heat,washroom
8659,1947,wavs/speakers/73bEEYMKLwtmVwV43/6fe818b0-452c-11e9-b1e4-e5985dca719e.wav,73bEEYMKLwtmVwV43,Turn the temperature up,increase,heat,none
8660,18456,wavs/speakers/WYmlNV2rDkSaALOE/1394d560-4434-11e9-beaa-1f3e1eab7bff.wav,WYmlNV2rDkSaALOE,Could you increase the heating please?,increase,heat,none
8661,21857,wavs/speakers/zaEBPeMY4NUbDnZy/a4f2efc0-44d8-11e9-a8b6-e96f2628bf65.wav,zaEBPeMY4NUbDnZy,Make the music louder,increase,volume,none
8662,2083,wavs/speakers/73bEEYMKLwtmVwV43/0d62c620-452e-11e9-b1e4-e5985dca719e.wav,73bEEYMKLwtmVwV43,Decrease the temperature,decrease,heat,none
8663,7368,wavs/speakers/eLQ3mNg27GHLkDej/9ba6b960-453c-11e9-b1e4-e5985dca719e.wav,eLQ3mNg27GHLkDej,Switch on the lights in the kitchen,activate,lights,kitchen
8664,16986,wavs/speakers/ro5AaKwypZIqNEp2/ae385c70-4481-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Lights off,deactivate,lights,none
8665,4543,wavs/speakers/AY5e3mMgZkIyG3Ox/0f007b30-446b-11e9-beaa-1f3e1eab7bff.wav,AY5e3mMgZkIyG3Ox,"I need to hear this, increase the volume",increase,volume,none
8666,8402,wavs/speakers/gNYvkbx3gof2Y3V9/a2fbc490-44e1-11e9-bb82-bdba769643e7.wav,gNYvkbx3gof2Y3V9,Decrease the heating in the bathroom,decrease,heat,washroom
8667,594,wavs/speakers/2ojo7YRL7Gck83Z3/bad63770-45e1-11e9-81ce-69b74fd7e64e.wav,2ojo7YRL7Gck83Z3,Lights on in the bedroom,activate,lights,bedroom
8668,22588,wavs/speakers/zwKdl7Z2VRudGj2L/f67831a0-4516-11e9-9035-7943ec3b842a.wav,zwKdl7Z2VRudGj2L,Go get me my socks,bring,socks,none
8669,21449,wavs/speakers/Z7BXPnplxGUjZdmBZ/9ca32820-44f7-11e9-a1ea-79ca03012c0e.wav,Z7BXPnplxGUjZdmBZ,Washroom lights off,deactivate,lights,washroom
8670,565,wavs/speakers/8B9N9jOOXGUordVG/078b0750-45e5-11e9-b578-494a5b19ab8b.wav,8B9N9jOOXGUordVG,Lights off in the bedroom,deactivate,lights,bedroom
8671,9212,wavs/speakers/Gym5dABePPHA8mZK9/1c086d60-45f1-11e9-aa19-e96346c3828f.wav,Gym5dABePPHA8mZK9,"I need to hear this, increase the volume",increase,volume,none
8672,16195,wavs/speakers/R3mXwwoaX9IoRVKe/8e7dfe00-4551-11e9-aa52-bf2189a03a60.wav,R3mXwwoaX9IoRVKe,Turn up the heat in the bathroom,increase,heat,washroom
8673,15379,wavs/speakers/R3mexpM2YAtdPbL7/0df7c5e0-44fc-11e9-a1ea-79ca03012c0e.wav,R3mexpM2YAtdPbL7,Switch the lights off in the kitchen,deactivate,lights,kitchen
8674,427,wavs/speakers/4BrX8aDqK2cLZRYl/a33ff5b0-4532-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,Turn the heat down in the bathroom,decrease,heat,washroom
8675,12050,wavs/speakers/mor8vDGkaOHzLLWBp/f08bf0f0-453f-11e9-b1e4-e5985dca719e.wav,mor8vDGkaOHzLLWBp,Lights on in the kitchen,activate,lights,kitchen
8676,13520,wavs/speakers/ObdQbr9wyDfbmW4E/c4a5df10-4453-11e9-beaa-1f3e1eab7bff.wav,ObdQbr9wyDfbmW4E,Switch the lights off,deactivate,lights,none
8677,9666,wavs/speakers/jgxq52DoPpsR9ZRx/722849e0-451a-11e9-9035-7943ec3b842a.wav,jgxq52DoPpsR9ZRx,Louder phone,increase,volume,none
8678,3441,wavs/speakers/9EWlVBQo9rtqRYdy/fc271c80-45f0-11e9-aa19-e96346c3828f.wav,9EWlVBQo9rtqRYdy,OK now switch the main language to Korean,change language,Korean,none
8679,2023,wavs/speakers/73bEEYMKLwtmVwV43/4e0f2110-452d-11e9-b1e4-e5985dca719e.wav,73bEEYMKLwtmVwV43,Too quiet,increase,volume,none
8680,4290,wavs/speakers/AvR9dePW88IynbaE/f4a43e80-4522-11e9-a843-8db76f4b5e29.wav,AvR9dePW88IynbaE,Switch off the lights in the kitchen,deactivate,lights,kitchen
8681,8353,wavs/speakers/gNYvkbx3gof2Y3V9/ea0eeac0-44e0-11e9-bb82-bdba769643e7.wav,gNYvkbx3gof2Y3V9,Turn the bedroom heat up,increase,heat,bedroom
8682,4580,wavs/speakers/AY5e3mMgZkIyG3Ox/689eae50-446b-11e9-beaa-1f3e1eab7bff.wav,AY5e3mMgZkIyG3Ox,Turn up the bedroom heat,increase,heat,bedroom
8683,7660,wavs/speakers/g2dnA9Wpvzi2WAmZ/b2906480-4548-11e9-aa52-bf2189a03a60.wav,g2dnA9Wpvzi2WAmZ,Bathroom heat up,increase,heat,washroom
8684,3099,wavs/speakers/V4ejqNL4xbUKkYrV/d609a130-45a0-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,Switch on the lamp,activate,lamp,none
8685,3249,wavs/speakers/9EWlVBQo9rtqRYdy/d83696e0-45ee-11e9-aa19-e96346c3828f.wav,9EWlVBQo9rtqRYdy,Turn the lights on in the kitchen,activate,lights,kitchen
8686,442,wavs/speakers/2ojo7YRL7Gck83Z3/ce29cbe0-45df-11e9-81ce-69b74fd7e64e.wav,2ojo7YRL7Gck83Z3,Turn up the bathroom temperature,increase,heat,washroom
8687,16377,wavs/speakers/RjDBre8jzzhdr4YL/3480ff00-4412-11e9-85a0-dd11eb2f13b6.wav,RjDBre8jzzhdr4YL,Volume max,increase,volume,none
8688,4874,wavs/speakers/AY5e3mMgZkIyG3Ox/12562e80-446e-11e9-beaa-1f3e1eab7bff.wav,AY5e3mMgZkIyG3Ox,Turn down the heat in the bathroom,decrease,heat,washroom
8689,21638,wavs/speakers/zaEBPeMY4NUbDnZy/f22dc410-44d1-11e9-a8b6-e96f2628bf65.wav,zaEBPeMY4NUbDnZy,Play the music,activate,music,none
8690,20042,wavs/speakers/xwpvGaaWl5c3G5N3/4d489a20-4598-11e9-bf4b-216bfa333ac2.wav,xwpvGaaWl5c3G5N3,Lamp off,deactivate,lamp,none
8691,23019,wavs/speakers/zZezMeg5XvcbRdg3/ae5e49c0-45db-11e9-81ce-69b74fd7e64e.wav,zZezMeg5XvcbRdg3,Turn up the heat in the kitchen,increase,heat,kitchen
8692,2679,wavs/speakers/8e5qRjN7dGuovkRY/db0a5eb0-459e-11e9-bf4b-216bfa333ac2.wav,8e5qRjN7dGuovkRY,Bring me my shoes,bring,shoes,none
8693,7724,wavs/speakers/g2dnA9Wpvzi2WAmZ/bf7f7040-4549-11e9-aa52-bf2189a03a60.wav,g2dnA9Wpvzi2WAmZ,Go get me my shoes,bring,shoes,none
8694,12937,wavs/speakers/nO2pPlZzv3IvOQoP2/89c47890-44d8-11e9-a8b6-e96f2628bf65.wav,nO2pPlZzv3IvOQoP2,Volume down,decrease,volume,none
8695,13269,wavs/speakers/NWAAAQQZDXC5b9Mk/f7eabf60-4450-11e9-beaa-1f3e1eab7bff.wav,NWAAAQQZDXC5b9Mk,Set language to German,change language,German,none
8696,3591,wavs/speakers/V4ZbwLm9G5irobWn/df4cc6f0-4528-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,Turn the lights on in the kitchen,activate,lights,kitchen
8697,4659,wavs/speakers/AY5e3mMgZkIyG3Ox/26d830d0-446c-11e9-beaa-1f3e1eab7bff.wav,AY5e3mMgZkIyG3Ox,Allow a different language,change language,none,none
8698,332,wavs/speakers/2ojo7YRL7Gck83Z3/9e131de0-45de-11e9-81ce-69b74fd7e64e.wav,2ojo7YRL7Gck83Z3,Turn the lamp off,deactivate,lamp,none
8699,14860,wavs/speakers/qNY4Qwveojc8jlm4/650917f0-44cd-11e9-a8b6-e96f2628bf65.wav,qNY4Qwveojc8jlm4,Volume down,decrease,volume,none
