,Unnamed: 0,path,speakerId,transcription,action,object,location
10354,8553,wavs/speakers/gNYvkbx3gof2Y3V9/06a6fcb0-44e4-11e9-bb82-bdba769643e7.wav,gNYvkbx3gof2Y3V9,That’s too loud,decrease,volume,none
10355,14743,wavs/speakers/ppzZqYxGkESMdA5Az/46c5a090-4475-11e9-a9a5-5dbec3b8816a.wav,ppzZqYxGkESMdA5Az,Reduce audio volume,decrease,volume,none
10356,22918,wavs/speakers/zZezMeg5XvcbRdg3/c834bcf0-45d9-11e9-81ce-69b74fd7e64e.wav,zZezMeg5XvcbRdg3,Play the music,activate,music,none
10357,6935,wavs/speakers/EExgNZ9dvgTE3928/5b471670-460f-11e9-bc65-55b32b211b66.wav,EExgNZ9dvgTE3928,Switch on the kitchen lights,activate,lights,kitchen
10358,12521,wavs/speakers/n5XllaB4gZFwZXkBz/892fe390-45f2-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Switch on the lights in the kitchen,activate,lights,kitchen
10359,10859,wavs/speakers/kxgXN97ALmHbaezp/64cd9b60-4466-11e9-beaa-1f3e1eab7bff.wav,kxgXN97ALmHbaezp,Use a different language,change language,none,none
10360,16808,wavs/speakers/ro5AaKwypZIqNEp2/11d47630-4480-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Bathroom lights on,activate,lights,washroom
10361,15299,wavs/speakers/qNY4Qwveojc8jlm4/48fcc710-44d1-11e9-a8b6-e96f2628bf65.wav,qNY4Qwveojc8jlm4,OK now switch the main language to Korean,change language,Korean,none
10362,8722,wavs/speakers/gvKeNY2D3Rs2jRdL/fdab2940-4594-11e9-9600-8f19ade2128c.wav,gvKeNY2D3Rs2jRdL,Lights on in the washroom,activate,lights,washroom
10363,11818,wavs/speakers/mor8vDGkaOHzLLWBp/d70f8170-453d-11e9-b1e4-e5985dca719e.wav,mor8vDGkaOHzLLWBp,Lights on in the kitchen,activate,lights,kitchen
10364,21703,wavs/speakers/zaEBPeMY4NUbDnZy/0b154690-44d4-11e9-a8b6-e96f2628bf65.wav,zaEBPeMY4NUbDnZy,Decrease volume,decrease,volume,none
10365,13297,wavs/speakers/ObdQbr9wyDfbmW4E/5e169f00-443f-11e9-beaa-1f3e1eab7bff.wav,ObdQbr9wyDfbmW4E,Make the music softer,decrease,volume,none
10366,9258,wavs/speakers/Gym5dABePPHA8mZK9/bef605a0-45f1-11e9-aa19-e96346c3828f.wav,Gym5dABePPHA8mZK9,Turn the heat up in the bathroom,increase,heat,washroom
10367,3310,wavs/speakers/9EWlVBQo9rtqRYdy/6f367150-45ef-11e9-aa19-e96346c3828f.wav,9EWlVBQo9rtqRYdy,Turn sound down,decrease,volume,none
10368,20034,wavs/speakers/xwpvGaaWl5c3G5N3/344d56a0-4598-11e9-bf4b-216bfa333ac2.wav,xwpvGaaWl5c3G5N3,Play,activate,music,none
10369,1635,wavs/speakers/NgQEvO2x7Vh3xy2xz/f0d531b0-45bd-11e9-8ec0-7bf21d1cfe30.wav,NgQEvO2x7Vh3xy2xz,Turn sound up,increase,volume,none
10370,8338,wavs/speakers/gNYvkbx3gof2Y3V9/b3e393b0-44e0-11e9-bb82-bdba769643e7.wav,gNYvkbx3gof2Y3V9,Increase the heating,increase,heat,none
10371,3055,wavs/speakers/9EWlVBQo9rtqRYdy/dd413f70-45ec-11e9-aa19-e96346c3828f.wav,9EWlVBQo9rtqRYdy,Too quiet,increase,volume,none
10372,17014,wavs/speakers/ro5AaKwypZIqNEp2/e894b300-4481-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Switch the lights on,activate,lights,none
10373,12549,wavs/speakers/n5XllaB4gZFwZXkBz/ec682080-45f2-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn off the lights in the bedroom,deactivate,lights,bedroom
10374,21342,wavs/speakers/ywE435j4gVizvw3R/4f5364e0-4501-11e9-a1ea-79ca03012c0e.wav,ywE435j4gVizvw3R,Washroom lights on,activate,lights,washroom
10375,9096,wavs/speakers/Gym5dABePPHA8mZK9/599666c0-45ef-11e9-aa19-e96346c3828f.wav,Gym5dABePPHA8mZK9,Turn the kitchen temperature down,decrease,heat,kitchen
10376,16307,wavs/speakers/RjDBre8jzzhdr4YL/689fd9b0-4411-11e9-85a0-dd11eb2f13b6.wav,RjDBre8jzzhdr4YL,Turn down the volume,decrease,volume,none
10377,3991,wavs/speakers/anvKyBjB5OiP5dYZ/c0ea0680-457a-11e9-9600-8f19ade2128c.wav,anvKyBjB5OiP5dYZ,Turn down the washroom temperature,decrease,heat,washroom
10378,14986,wavs/speakers/qNY4Qwveojc8jlm4/aa35b8f0-44ce-11e9-a8b6-e96f2628bf65.wav,qNY4Qwveojc8jlm4,Turn the kitchen temperature down,decrease,heat,kitchen
10379,17774,wavs/speakers/W4XOzzNEbrtZz4dW/9530b5e0-44ce-11e9-a8b6-e96f2628bf65.wav,W4XOzzNEbrtZz4dW,Lights on,activate,lights,none
10380,210,wavs/speakers/4BrX8aDqK2cLZRYl/a0673a90-452f-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,Fetch my socks,bring,socks,none
10381,4569,wavs/speakers/AY5e3mMgZkIyG3Ox/4e03c490-446b-11e9-beaa-1f3e1eab7bff.wav,AY5e3mMgZkIyG3Ox,More heat,increase,heat,none
10382,1127,wavs/speakers/52XVOeXMXYuaElyw/377cf570-45c9-11e9-8ec0-7bf21d1cfe30.wav,52XVOeXMXYuaElyw,Kitchen lights off,deactivate,lights,kitchen
10383,20972,wavs/speakers/Xygv5loxdZtrywr9/42bdba60-4519-11e9-9035-7943ec3b842a.wav,Xygv5loxdZtrywr9,"I need to hear this, increase the volume",increase,volume,none
10384,23094,wavs/speakers/zZezMeg5XvcbRdg3/26693250-45e0-11e9-81ce-69b74fd7e64e.wav,zZezMeg5XvcbRdg3,Get me my socks,bring,socks,none
10385,18994,wavs/speakers/xEYa2wgAQof3wyEO/c78dabf0-4533-11e9-b1e4-e5985dca719e.wav,xEYa2wgAQof3wyEO,Turn the kitchen temperature down,decrease,heat,kitchen
10386,860,wavs/speakers/7B4XmNppyrCK977p/55c08290-45ce-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Turn the heat up in the kitchen,increase,heat,kitchen
10387,4557,wavs/speakers/AY5e3mMgZkIyG3Ox/321ad700-446b-11e9-beaa-1f3e1eab7bff.wav,AY5e3mMgZkIyG3Ox,Decrease sound levels,decrease,volume,none
10388,20772,wavs/speakers/xwzgmmv5ZOiVaxXz/148db8d0-453b-11e9-b1e4-e5985dca719e.wav,xwzgmmv5ZOiVaxXz,I can't hear that,increase,volume,none
10389,3382,wavs/speakers/9EWlVBQo9rtqRYdy/3be21290-45f0-11e9-aa19-e96346c3828f.wav,9EWlVBQo9rtqRYdy,Turn down the washroom temperature,decrease,heat,washroom
10390,22085,wavs/speakers/zaEBPeMY4NUbDnZy/d72d4770-44e1-11e9-bb82-bdba769643e7.wav,zaEBPeMY4NUbDnZy,Turn the washroom lights off,deactivate,lights,washroom
10391,1991,wavs/speakers/oOK5kxoW7dskMbaK/69cad500-44e9-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,Turn off the lights in the bedroom,deactivate,lights,bedroom
10392,11613,wavs/speakers/M4ybygBlWqImBn9oZ/46192750-454e-11e9-aa52-bf2189a03a60.wav,M4ybygBlWqImBn9oZ,Bedroom lights off,deactivate,lights,bedroom
10393,285,wavs/speakers/4BrX8aDqK2cLZRYl/ab7f8a80-4530-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,Lamp off,deactivate,lamp,none
10394,2667,wavs/speakers/NgXwdx5KkZI5GRWa/c5ce2e20-45e2-11e9-81ce-69b74fd7e64e.wav,NgXwdx5KkZI5GRWa,Switch language,change language,none,none
10395,4403,wavs/speakers/AvR9dePW88IynbaE/37c5a630-4524-11e9-a843-8db76f4b5e29.wav,AvR9dePW88IynbaE,Bring newspaper,bring,newspaper,none
10396,3726,wavs/speakers/V4ZbwLm9G5irobWn/788d4d20-452a-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,Turn the heat down in the washroom,decrease,heat,washroom
10397,14227,wavs/speakers/oXjpaOq4wVUezb3x/9cbb5720-450f-11e9-9539-7f047cfe24d1.wav,oXjpaOq4wVUezb3x,Increase the heating in the bathroom,increase,heat,washroom
10398,8,wavs/speakers/7NqqnAOPVVSKnxyv/9ba71cc0-4627-11e9-bc65-55b32b211b66.wav,7NqqnAOPVVSKnxyv,Lights on,activate,lights,none
10399,13612,wavs/speakers/ObdQbr9wyDfbmW4E/cfb97410-4454-11e9-beaa-1f3e1eab7bff.wav,ObdQbr9wyDfbmW4E,Turn down the heat in the bathroom,decrease,heat,washroom
10400,12718,wavs/speakers/n5XllaB4gZFwZXkBz/80f2a340-45f5-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,I need to practice my Korean. Switch the language,change language,Korean,none
10401,16568,wavs/speakers/RjDBre8jzzhdr4YL/11db80e0-4419-11e9-85a0-dd11eb2f13b6.wav,RjDBre8jzzhdr4YL,Turn on the washroom lights,activate,lights,washroom
10402,679,wavs/speakers/2ojo7YRL7Gck83Z3/5d917fa0-45e3-11e9-81ce-69b74fd7e64e.wav,2ojo7YRL7Gck83Z3,Increase the temperature in the bedroom,increase,heat,bedroom
10403,18323,wavs/speakers/W7LeKXje7QhZlLKe/146ac050-4563-11e9-9600-8f19ade2128c.wav,W7LeKXje7QhZlLKe,Bring me my shoes,bring,shoes,none
10404,21776,wavs/speakers/zaEBPeMY4NUbDnZy/3ef6e9d0-44d6-11e9-a8b6-e96f2628bf65.wav,zaEBPeMY4NUbDnZy,Turn the heat down in the washroom,decrease,heat,washroom
10405,10723,wavs/speakers/kxgXN97ALmHbaezp/aa1ff430-4464-11e9-beaa-1f3e1eab7bff.wav,kxgXN97ALmHbaezp,Switch off the lights in the bedroom,deactivate,lights,bedroom
10406,9073,wavs/speakers/Gym5dABePPHA8mZK9/179805d0-45ef-11e9-aa19-e96346c3828f.wav,Gym5dABePPHA8mZK9,Turn up the bedroom heat,increase,heat,bedroom
10407,4702,wavs/speakers/AY5e3mMgZkIyG3Ox/8b150c80-446c-11e9-beaa-1f3e1eab7bff.wav,AY5e3mMgZkIyG3Ox,Turn the volume up,increase,volume,none
10408,2984,wavs/speakers/9EWlVBQo9rtqRYdy/1890ec20-45ec-11e9-aa19-e96346c3828f.wav,9EWlVBQo9rtqRYdy,Turn down the heat,decrease,heat,none
10409,8374,wavs/speakers/gNYvkbx3gof2Y3V9/36d50010-44e1-11e9-bb82-bdba769643e7.wav,gNYvkbx3gof2Y3V9,Decrease the heating,decrease,heat,none
10410,4637,wavs/speakers/AY5e3mMgZkIyG3Ox/f2ce3320-446b-11e9-beaa-1f3e1eab7bff.wav,AY5e3mMgZkIyG3Ox,Play music,activate,music,none
10411,6058,wavs/speakers/d3erpmyk9yFlVyrZ/45bfa450-460c-11e9-bc65-55b32b211b66.wav,d3erpmyk9yFlVyrZ,Switch off the washroom lights,deactivate,lights,washroom
10412,5589,wavs/speakers/d2waAp3pEjiWgrDEY/0d14ba10-4516-11e9-9035-7943ec3b842a.wav,d2waAp3pEjiWgrDEY,Use a different language,change language,none,none
10413,12638,wavs/speakers/n5XllaB4gZFwZXkBz/2be00830-45f4-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn down the temperature in the kitchen,decrease,heat,kitchen
10414,177,wavs/speakers/7NqqnAOPVVSKnxyv/f3ba2260-462f-11e9-bc65-55b32b211b66.wav,7NqqnAOPVVSKnxyv,Turn down the heat in the washroom,decrease,heat,washroom
10415,12249,wavs/speakers/n5XllaB4gZFwZXkBz/d1e60830-45ed-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn on the lights,activate,lights,none
10416,1348,wavs/speakers/5BEzPgPKe8taG9OB/3c0f8770-457d-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,Bring the newspaper,bring,newspaper,none
10417,702,wavs/speakers/7B4XmNppyrCK977p/a0286e80-45cc-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Switch language,change language,none,none
10418,17309,wavs/speakers/Rq9EA8dEeZcEwada2/a08b7fa0-45d8-11e9-81ce-69b74fd7e64e.wav,Rq9EA8dEeZcEwada2,Switch the lights off in the kitchen,deactivate,lights,kitchen
10419,7698,wavs/speakers/g2dnA9Wpvzi2WAmZ/5d06b2c0-4549-11e9-aa52-bf2189a03a60.wav,g2dnA9Wpvzi2WAmZ,Pause music,deactivate,music,none
10420,819,wavs/speakers/52XVOeXMXYuaElyw/7c2c9080-45c5-11e9-8ec0-7bf21d1cfe30.wav,52XVOeXMXYuaElyw,Lights on,activate,lights,none
10421,18916,wavs/speakers/xEYa2wgAQof3wyEO/e8f03080-4531-11e9-b1e4-e5985dca719e.wav,xEYa2wgAQof3wyEO,Bedroom lights on,activate,lights,bedroom
10422,2808,wavs/speakers/NgXwdx5KkZI5GRWa/2bc97b50-45e6-11e9-b578-494a5b19ab8b.wav,NgXwdx5KkZI5GRWa,That’s too loud,decrease,volume,none
10423,20969,wavs/speakers/Xygv5loxdZtrywr9/344f9340-4519-11e9-9035-7943ec3b842a.wav,Xygv5loxdZtrywr9,Too quiet,increase,volume,none
10424,283,wavs/speakers/2BqVo8kVB2Skwgyb/3075def0-447e-11e9-a9a5-5dbec3b8816a.wav,2BqVo8kVB2Skwgyb,Set the language,change language,none,none
10425,518,wavs/speakers/2ojo7YRL7Gck83Z3/977b6cb0-45e0-11e9-81ce-69b74fd7e64e.wav,2ojo7YRL7Gck83Z3,Change system language,change language,none,none
10426,1221,wavs/speakers/k5bqyxx2lzIbrlg9/b206c520-4527-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,Turn the temperature up in the bathroom,increase,heat,washroom
10427,6242,wavs/speakers/DMApMRmGq5hjkyvX/414ab110-45d7-11e9-81ce-69b74fd7e64e.wav,DMApMRmGq5hjkyvX,Switch off the lamp,deactivate,lamp,none
10428,3292,wavs/speakers/V4ejqNL4xbUKkYrV/3073bd90-45a6-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,OK now switch the main language to English,change language,English,none
10429,13714,wavs/speakers/oNOZxyvRe3Ikx3La/b8bc52d0-450a-11e9-9539-7f047cfe24d1.wav,oNOZxyvRe3Ikx3La,Turn the heat down,decrease,heat,none
10430,17280,wavs/speakers/Rq9EA8dEeZcEwada2/43ca5710-45d7-11e9-81ce-69b74fd7e64e.wav,Rq9EA8dEeZcEwada2,Lamp off,deactivate,lamp,none
10431,20354,wavs/speakers/xwpvGaaWl5c3G5N3/3e237c10-45b9-11e9-8ec0-7bf21d1cfe30.wav,xwpvGaaWl5c3G5N3,Too loud,decrease,volume,none
10432,8540,wavs/speakers/gNYvkbx3gof2Y3V9/de343860-44e3-11e9-bb82-bdba769643e7.wav,gNYvkbx3gof2Y3V9,Decrease volume,decrease,volume,none
10433,20561,wavs/speakers/xwzgmmv5ZOiVaxXz/db1397d0-452d-11e9-b1e4-e5985dca719e.wav,xwzgmmv5ZOiVaxXz,I can't hear that,increase,volume,none
10434,10308,wavs/speakers/kNnmb7MdArswxLYw/a6a95c30-45f2-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,Turn the washroom lights on,activate,lights,washroom
10435,7107,wavs/speakers/EExgNZ9dvgTE3928/17475fe0-4612-11e9-bc65-55b32b211b66.wav,EExgNZ9dvgTE3928,Pause the music,deactivate,music,none
10436,7123,wavs/speakers/EExgNZ9dvgTE3928/49d6a470-4612-11e9-bc65-55b32b211b66.wav,EExgNZ9dvgTE3928,Turn the temperature up,increase,heat,none
10437,2577,wavs/speakers/NgXwdx5KkZI5GRWa/4e852c70-45d2-11e9-9992-dfba019cb646.wav,NgXwdx5KkZI5GRWa,Increase the heating in the kitchen,increase,heat,kitchen
10438,1659,wavs/speakers/NgQEvO2x7Vh3xy2xz/c842ec90-45bf-11e9-8ec0-7bf21d1cfe30.wav,NgQEvO2x7Vh3xy2xz,Quieter,decrease,volume,none
10439,5283,wavs/speakers/BvyakyrDmQfWEABb/69fbcb30-4609-11e9-bc65-55b32b211b66.wav,BvyakyrDmQfWEABb,Turn up the temperature in the kitchen,increase,heat,kitchen
10440,5903,wavs/speakers/d3erpmyk9yFlVyrZ/9fe97270-4608-11e9-bc65-55b32b211b66.wav,d3erpmyk9yFlVyrZ,Decrease the heating,decrease,heat,none
10441,1080,wavs/speakers/k5bqyxx2lzIbrlg9/18055ff0-4526-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,Switch on the lights,activate,lights,none
10442,18400,wavs/speakers/WYmlNV2rDkSaALOE/fd3763b0-4432-11e9-beaa-1f3e1eab7bff.wav,WYmlNV2rDkSaALOE,Turn the bathroom lights on,activate,lights,washroom
10443,10143,wavs/speakers/kNnmb7MdArswxLYw/cb270ad0-45ed-11e9-aa19-e96346c3828f.wav,kNnmb7MdArswxLYw,Turn up the temperature in the bedroom,increase,heat,bedroom
10444,20243,wavs/speakers/xwpvGaaWl5c3G5N3/073f4730-45b7-11e9-8ec0-7bf21d1cfe30.wav,xwpvGaaWl5c3G5N3,Pause,deactivate,music,none
10445,2292,wavs/speakers/7NEaXjeLX3sg3yDB/c5b99b50-454b-11e9-aa52-bf2189a03a60.wav,7NEaXjeLX3sg3yDB,Turn the temperature in the bedroom up,increase,heat,bedroom
10446,2147,wavs/speakers/oOK5kxoW7dskMbaK/2086cfa0-44eb-11e9-a1ea-79ca03012c0e.wav,oOK5kxoW7dskMbaK,Set language to English,change language,English,none
10447,13262,wavs/speakers/NWAAAQQZDXC5b9Mk/e0cacb90-4450-11e9-beaa-1f3e1eab7bff.wav,NWAAAQQZDXC5b9Mk,Allow a different language,change language,none,none
10448,11598,wavs/speakers/M4ybygBlWqImBn9oZ/02aabba0-454e-11e9-aa52-bf2189a03a60.wav,M4ybygBlWqImBn9oZ,Switch on the bathroom lights,activate,lights,washroom
10449,4428,wavs/speakers/AvR9dePW88IynbaE/6b981920-4524-11e9-a843-8db76f4b5e29.wav,AvR9dePW88IynbaE,Switch languages,change language,none,none
10450,4793,wavs/speakers/AY5e3mMgZkIyG3Ox/52f8c570-446d-11e9-beaa-1f3e1eab7bff.wav,AY5e3mMgZkIyG3Ox,Turn sound down,decrease,volume,none
10451,3163,wavs/speakers/V4ejqNL4xbUKkYrV/cf60b1f0-45a2-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,Turn the sound up,increase,volume,none
10452,1081,wavs/speakers/D4jGxZ7KamfVo4E2V/e4589c30-45cf-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,Louder,increase,volume,none
10453,6732,wavs/speakers/DWmlpyg93YCXAXgE/619b1550-4504-11e9-a1ea-79ca03012c0e.wav,DWmlpyg93YCXAXgE,Turn volume up,increase,volume,none
10454,12324,wavs/speakers/n5XllaB4gZFwZXkBz/6afe45e0-45ef-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,I need volume,increase,volume,none
10455,1350,wavs/speakers/k5bqyxx2lzIbrlg9/c8a29f60-4528-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,Switch on the lamp,activate,lamp,none
10456,1289,wavs/speakers/k5bqyxx2lzIbrlg9/44d83820-4528-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,Use a different language,change language,none,none
10457,322,wavs/speakers/4BrX8aDqK2cLZRYl/2af7d5b0-4531-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,Bedroom lights off,deactivate,lights,bedroom
10458,9339,wavs/speakers/Gym5dABePPHA8mZK9/8c88d290-45f2-11e9-aa19-e96346c3828f.wav,Gym5dABePPHA8mZK9,OK now switch the main language to Korean,change language,Korean,none
10459,16397,wavs/speakers/RjDBre8jzzhdr4YL/85b834a0-4413-11e9-85a0-dd11eb2f13b6.wav,RjDBre8jzzhdr4YL,Quieter,decrease,volume,none
10460,928,wavs/speakers/7B4XmNppyrCK977p/191fc4d0-45cf-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Fetch the newspaper,bring,newspaper,none
10461,4705,wavs/speakers/AY5e3mMgZkIyG3Ox/911e4e70-446c-11e9-beaa-1f3e1eab7bff.wav,AY5e3mMgZkIyG3Ox,Turn the volume down,decrease,volume,none
10462,4927,wavs/speakers/AY5e3mMgZkIyG3Ox/4c0cb2b0-446f-11e9-a9a5-5dbec3b8816a.wav,AY5e3mMgZkIyG3Ox,Set my phone's language to German,change language,German,none
10463,2505,wavs/speakers/NgXwdx5KkZI5GRWa/9c26ca20-45d1-11e9-9992-dfba019cb646.wav,NgXwdx5KkZI5GRWa,Turn the washroom lights on,activate,lights,washroom
10464,9747,wavs/speakers/jgxq52DoPpsR9ZRx/3ed104f0-451b-11e9-9035-7943ec3b842a.wav,jgxq52DoPpsR9ZRx,Decrease the temperature in the washroom,decrease,heat,washroom
10465,14091,wavs/speakers/oRrwPDNPlAieQr8Q/360bd320-4522-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,Turn the washroom lights off,deactivate,lights,washroom
10466,7244,wavs/speakers/EExgNZ9dvgTE3928/4b270750-4614-11e9-bc65-55b32b211b66.wav,EExgNZ9dvgTE3928,Decrease the heating in the bedroom,decrease,heat,bedroom
10467,23023,wavs/speakers/zZezMeg5XvcbRdg3/c1f6eb90-45db-11e9-81ce-69b74fd7e64e.wav,zZezMeg5XvcbRdg3,Turn the temperature in the bedroom up,increase,heat,bedroom
10468,839,wavs/speakers/7B4XmNppyrCK977p/1d6e53e0-45ce-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Volume lower,decrease,volume,none
10469,8228,wavs/speakers/G3QxQd7qGRuXAZda/6582b740-45ea-11e9-b578-494a5b19ab8b.wav,G3QxQd7qGRuXAZda,Set my phone's language to English,change language,English,none
10470,3483,wavs/speakers/9mYN2zmq7aTw4Blo/4ec1eaa0-444e-11e9-beaa-1f3e1eab7bff.wav,9mYN2zmq7aTw4Blo,Turn the temperature down,decrease,heat,none
10471,2543,wavs/speakers/8e5qRjN7dGuovkRY/a334be90-4594-11e9-9600-8f19ade2128c.wav,8e5qRjN7dGuovkRY,Turn off the lights in the bedroom,deactivate,lights,bedroom
10472,5349,wavs/speakers/BvyakyrDmQfWEABb/333242e0-460a-11e9-bc65-55b32b211b66.wav,BvyakyrDmQfWEABb,Play music,activate,music,none
10473,6503,wavs/speakers/DMApMRmGq5hjkyvX/0b88a650-45db-11e9-81ce-69b74fd7e64e.wav,DMApMRmGq5hjkyvX,Switch the lights off in the kitchen,deactivate,lights,kitchen
10474,8669,wavs/speakers/gNYvkbx3gof2Y3V9/845037c0-44e5-11e9-bb82-bdba769643e7.wav,gNYvkbx3gof2Y3V9,OK now switch the main language to English,change language,English,none
10475,2350,wavs/speakers/mj4BWeRbp7ildyB9d/e21770f0-452e-11e9-b1e4-e5985dca719e.wav,mj4BWeRbp7ildyB9d,Increase the heating in the washroom,increase,heat,washroom
10476,1459,wavs/speakers/DWNjK4kYDACjeEg3/f3e0cc90-45d4-11e9-9992-dfba019cb646.wav,DWNjK4kYDACjeEg3,Decrease the temperature in the bedroom,decrease,heat,bedroom
10477,12372,wavs/speakers/n5XllaB4gZFwZXkBz/45f78df0-45f0-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn the temperature up in the washroom,increase,heat,washroom
10478,18068,wavs/speakers/W4XOzzNEbrtZz4dW/411dbe40-44d2-11e9-a8b6-e96f2628bf65.wav,W4XOzzNEbrtZz4dW,Switch the bedroom lights off,deactivate,lights,bedroom
10479,7721,wavs/speakers/g2dnA9Wpvzi2WAmZ/b41ab890-4549-11e9-aa52-bf2189a03a60.wav,g2dnA9Wpvzi2WAmZ,Get me my shoes,bring,shoes,none
10480,1039,wavs/speakers/D4jGxZ7KamfVo4E2V/36b4dbc0-45cf-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,Turn on the kitchen lights,activate,lights,kitchen
10481,21628,wavs/speakers/zaEBPeMY4NUbDnZy/8b5ecbd0-44d1-11e9-a8b6-e96f2628bf65.wav,zaEBPeMY4NUbDnZy,Turn the temperature up,increase,heat,none
10482,3231,wavs/speakers/9EWlVBQo9rtqRYdy/b0e76b00-45ee-11e9-aa19-e96346c3828f.wav,9EWlVBQo9rtqRYdy,Turn the heat down,decrease,heat,none
10483,14168,wavs/speakers/oXjpaOq4wVUezb3x/d43802d0-450e-11e9-9539-7f047cfe24d1.wav,oXjpaOq4wVUezb3x,Louder,increase,volume,none
10484,12102,wavs/speakers/mor8vDGkaOHzLLWBp/0026e2d0-4541-11e9-b1e4-e5985dca719e.wav,mor8vDGkaOHzLLWBp,Turn volume down,decrease,volume,none
10485,2141,wavs/speakers/mj4BWeRbp7ildyB9d/b2cb62c0-4529-11e9-a843-8db76f4b5e29.wav,mj4BWeRbp7ildyB9d,Turn down the heat in the bathroom,decrease,heat,washroom
10486,20840,wavs/speakers/xwzgmmv5ZOiVaxXz/d009d390-453c-11e9-b1e4-e5985dca719e.wav,xwzgmmv5ZOiVaxXz,Turn the bedroom heat down,decrease,heat,bedroom
10487,2259,wavs/speakers/7NEaXjeLX3sg3yDB/6cec9ae0-454b-11e9-aa52-bf2189a03a60.wav,7NEaXjeLX3sg3yDB,Decrease volume,decrease,volume,none
10488,1138,wavs/speakers/k5bqyxx2lzIbrlg9/974954b0-4526-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,Bathroom lights on,activate,lights,washroom
10489,13196,wavs/speakers/NWAAAQQZDXC5b9Mk/13c0b6a0-4450-11e9-beaa-1f3e1eab7bff.wav,NWAAAQQZDXC5b9Mk,Turn up the heat in the kitchen,increase,heat,kitchen
10490,3034,wavs/speakers/9EWlVBQo9rtqRYdy/9f3bde10-45ec-11e9-aa19-e96346c3828f.wav,9EWlVBQo9rtqRYdy,Switch off the lights in the bedroom,deactivate,lights,bedroom
10491,5754,wavs/speakers/d2waAp3pEjiWgrDEY/a954bd40-451a-11e9-9035-7943ec3b842a.wav,d2waAp3pEjiWgrDEY,Increase the heating in the bathroom,increase,heat,washroom
10492,14623,wavs/speakers/ppzZqYxGkESMdA5Az/5b10db70-4473-11e9-a9a5-5dbec3b8816a.wav,ppzZqYxGkESMdA5Az,Fetch my shoes,bring,shoes,none
10493,3260,wavs/speakers/V4ejqNL4xbUKkYrV/e2c4cee0-45a5-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,Get me some juice,bring,juice,none
10494,7776,wavs/speakers/g2dnA9Wpvzi2WAmZ/ebd63010-454a-11e9-aa52-bf2189a03a60.wav,g2dnA9Wpvzi2WAmZ,Turn up the heat,increase,heat,none
10495,13546,wavs/speakers/ObdQbr9wyDfbmW4E/18a3a430-4454-11e9-beaa-1f3e1eab7bff.wav,ObdQbr9wyDfbmW4E,Turn volume down,decrease,volume,none
10496,2239,wavs/speakers/7NEaXjeLX3sg3yDB/36bf6f10-454b-11e9-aa52-bf2189a03a60.wav,7NEaXjeLX3sg3yDB,Turn volume up,increase,volume,none
10497,9654,wavs/speakers/jgxq52DoPpsR9ZRx/5a148030-451a-11e9-9035-7943ec3b842a.wav,jgxq52DoPpsR9ZRx,Washroom lights off,deactivate,lights,washroom
10498,13992,wavs/speakers/oRrwPDNPlAieQr8Q/a3ee1530-4520-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,Could you increase the heating please?,increase,heat,none
